id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
43304324,ABI02008,Unicredit S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,9.60,2026-01-03T00:00:00.000,solleciti
43304323,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,278.04,2026-01-03T00:00:00.000,Tassa Auto
43304322,SATYLUL1,Satispay,80050050154,Regione Lombardia,20124,MI,227.04,2026-01-03T00:00:00.000,Tassa Auto
43304321,BCITITMM,Intesa Sanpaolo S.p.A,00600170138,Comune di Alserio,22040,CO,140.00,2026-01-03T00:00:00.000,mensascolastica
43304320,SELBIT2B,Banca Sella S.p.A.,00761890177,Comune di Brescia,25121,BS,19.20,2026-01-03T00:00:00.000,ts_sanamm
43304319,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.59,2026-01-03T00:00:00.000,solleciti
43304318,MOONITMMXXX,MOONEY S.P.A.,03510140126,ATS dell'Insubria,21100,VA,26.80,2026-01-03T00:00:00.000,ATS322_PREST_VET_CUP
43304317,BCITITMM,Intesa Sanpaolo S.p.A,82000950160,Comune di Bonate Sopra,24040,BG,126.04,2026-01-03T00:00:00.000,in_violazione_cds
43304316,ABI03069,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,44.40,2026-01-03T00:00:00.000,os_verbali_pp
43304315,ABI03069,Intesa Sanpaolo S.p.A,00233930130,Comune di Cantù,22063,CO,73.00,2026-01-03T00:00:00.000,mg_rifiuti_ap
43304314,ABI03069,Intesa Sanpaolo S.p.A,00233930130,Comune di Cantù,22063,CO,64.00,2026-01-03T00:00:00.000,mg_rifiuti_ap
43304313,SELBIT2B,Banca Sella S.p.A.,82000950160,Comune di Bonate Sopra,24040,BG,166.41,2026-01-03T00:00:00.000,in_violazione_cds
43304312,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,146.75,2026-01-03T00:00:00.000,Tassa Auto
43304311,BCITITMM,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,40.40,2026-01-03T00:00:00.000,meg_preavvisi_cds
43304310,BCITITMM,Intesa Sanpaolo S.p.A,00792720153,Comune di Garbagnate Milanese,20024,MI,29.40,2026-01-03T00:00:00.000,mg_violazioni_cds
43304309,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,117.37,2026-01-03T00:00:00.000,Tassa Auto
43304308,WOLLNLB1,Worldpay BV,82000950160,Comune di Bonate Sopra,24040,BG,126.04,2026-01-03T00:00:00.000,in_violazione_cds
43304307,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,134.55,2026-01-03T00:00:00.000,Tassa Auto
43304306,BCITITMM,Intesa Sanpaolo S.p.A,82000950160,Comune di Bonate Sopra,24040,BG,189.75,2026-01-03T00:00:00.000,in_violazione_cds
43304305,SATYLUL1,Satispay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,2026-01-03T00:00:00.000,solleciti
43304304,BCITITMM,Intesa Sanpaolo S.p.A,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,19.20,2026-01-03T00:00:00.000,TICKET_SANITARIO
43304303,SELBIT2B,Banca Sella S.p.A.,00761890177,Comune di Brescia,25121,BS,33.90,2026-01-03T00:00:00.000,ts_sanamm
43304302,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,00347880163,Comune di Sovere,24060,BG,116.90,2026-01-03T00:00:00.000,in_violazione_cds
43304301,CIPBITMM,Nexi,03029240151,Comune di Trezzano Sul Naviglio,20090,MI,45.15,2026-01-03T00:00:00.000,app_mensascolastica
43304287,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,131.93,2026-01-03T00:00:00.000,Tassa Auto
43304286,CIPBITMM,Nexi,09319690963,ASST Fatebenefratelli Sacco,20157,MI,36.00,2026-01-03T00:00:00.000,TICKET_SANITARIO
43304285,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,00347880163,Comune di Sovere,24060,BG,29.40,2026-01-03T00:00:00.000,in_violazione_cds
43304284,BCITITMM,Intesa Sanpaolo S.p.A,82000950160,Comune di Bonate Sopra,24040,BG,126.04,2026-01-03T00:00:00.000,in_violazione_cds
43304283,CIPBITMM,Nexi,82000950160,Comune di Bonate Sopra,24040,BG,126.04,2026-01-03T00:00:00.000,in_violazione_cds
43304282,ABI03296,Banca Fideuram,00232910166,Comune di Dalmine,24044,BG,43.00,2026-01-03T00:00:00.000,tari_ac
