id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
43555667,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,180.92,2026-01-11T00:00:00.000,Tassa Auto
43555666,BCITITMM,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.26,2026-01-11T00:00:00.000,solleciti
43555665,ABI03069,Intesa Sanpaolo S.p.A,03622110132,ASST Lariana,22100,CO,45.00,2026-01-11T00:00:00.000,TICKET_SANITARIO
43555664,BCITITMM,Intesa Sanpaolo S.p.A,00801220153,Comune di Bollate,20021,MI,140.00,2026-01-11T00:00:00.000,pj_mensascolastica
43555663,SELBIT2B,Banca Sella S.p.A.,03775820982,ASST della Franciacorta,25032,BS,17.90,2026-01-11T00:00:00.000,TICKET_SANITARIO
43555662,BCITITMM,Intesa Sanpaolo S.p.A,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,33.60,2026-01-11T00:00:00.000,TICKET_SANITARIO
43555661,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,176.55,2026-01-11T00:00:00.000,Tassa Auto
43555660,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,129.00,2026-01-11T00:00:00.000,Tassa Auto
43555659,SATYLUL1,Satispay,00761890177,Comune di Brescia,25121,BS,19.20,2026-01-11T00:00:00.000,ts_sanamm
43555658,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,114.38,2026-01-11T00:00:00.000,Tassa Auto
43555657,SELBIT2B,Banca Sella S.p.A.,03622120131,ASST di Lecco,23900,LC,25.00,2026-01-11T00:00:00.000,ASST715_BANDI
43555656,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,188.65,2026-01-11T00:00:00.000,Tassa Auto
43555652,ABI02008,Unicredit S.p.A,00761890177,Comune di Brescia,25121,BS,60.90,2026-01-11T00:00:00.000,ts_sanamm
43555651,ABI03385,Isy Bank S.p.A.,84507570152,Comune di Lodi,26900,LO,29.40,2026-01-11T00:00:00.000,mg_violazioni_cds
43555650,SELBIT2B,Banca Sella S.p.A.,82000620169,Comune di Bonate Sotto,24040,BG,121.84,2026-01-11T00:00:00.000,in_violazione_cds
43555649,LB000484,Revolut Payments UAB,00988090148,ASST della Valtellina e dell'Alto Lario,23100,SO,25.00,2026-01-11T00:00:00.000,TICKET_SANITARIO
43555648,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,96.49,2026-01-11T00:00:00.000,Tassa Auto
43555647,BCITITMM,Intesa Sanpaolo S.p.A,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,25.00,2026-01-11T00:00:00.000,TICKET_SANITARIO
43555646,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,27.09,2026-01-11T00:00:00.000,Tassa Auto
