id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
44056340,CIPBITMM,Nexi,05017630152,ARIA S.p.A.,20154,MI,70.00,2026-01-30T00:00:00.000,CENED ricarica portafoglio
44056339,SELBIT2B,Banca Sella S.p.A.,09321970965,ASST Santi Paolo e Carlo,20142,MI,36.00,2026-01-30T00:00:00.000,TICKET_SANITARIO
44056338,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,20.28,2026-01-30T00:00:00.000,Tassa Auto
44056337,ABI03069,Intesa Sanpaolo S.p.A,09321970965,ASST Santi Paolo e Carlo,20142,MI,25.00,2026-01-30T00:00:00.000,TICKET_SANITARIO
44056336,ABI03069,Intesa Sanpaolo S.p.A,05017630152,ARIA S.p.A.,20154,MI,300.00,2026-01-30T00:00:00.000,CURIT ricarica portafoglio
44056330,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,208.13,2026-01-30T00:00:00.000,Tassa Auto
44056329,ABI02008,Unicredit S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,11.00,2026-01-30T00:00:00.000,solleciti
44056328,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,18.00,2026-01-30T00:00:00.000,Tassa Auto
44056327,ABI08453,BANCA DI CREDITO COOPERATIVO DI MILANO S.c.,09322180960,ASST di Lodi,26900,LO,25.00,2026-01-30T00:00:00.000,TICKET_SANITARIO
44056324,ABI02008,Unicredit S.p.A,00453990178,Comune di Bagnolo Mella,25021,BS,59.08,2026-01-30T00:00:00.000,dt_mensascolastica
44056323,LB000484,Revolut Payments UAB,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.59,2026-01-30T00:00:00.000,solleciti
44056322,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,215.12,2026-01-30T00:00:00.000,Tassa Auto
44056321,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,13.68,2026-01-30T00:00:00.000,solleciti
44056318,ABI36080,Admiral Pay IP S.r.l.,80008750178,Provincia di Brescia,25121,BS,35.90,2026-01-30T00:00:00.000,os_verbali_pp
44056317,UNCRITMM,UniCredit S.p.A.,05017630152,ARIA S.p.A.,20154,MI,150.00,2026-01-30T00:00:00.000,CENED ricarica portafoglio
44056316,IFSPIT21,ICONTO srl,80050050154,Regione Lombardia,20124,MI,16.00,2026-01-30T00:00:00.000,MARCA_BOLLO_DIGITALE
44056315,ABI03069,Intesa Sanpaolo S.p.A,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,7.14,2026-01-30T00:00:00.000,sin_sollecito
44056314,POSOIT22XXX,Banca Popolare di Sondrio,00110940145,Comune di Montagna in Valtellina,23020,SO,48.00,2026-01-30T00:00:00.000,SS_MENSE
44056313,IFSPIT21,ICONTO srl,80050050154,Regione Lombardia,20124,MI,16.00,2026-01-30T00:00:00.000,MARCA_BOLLO_DIGITALE
44056312,BCITITMM,Intesa Sanpaolo S.p.A,03510190121,ASST Valle Olona,21052,VA,25.00,2026-01-30T00:00:00.000,TICKET_SANITARIO
44056311,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,80008750178,Provincia di Brescia,25121,BS,44.40,2026-01-30T00:00:00.000,os_verbali_pp
44056310,BPMOIT22,BPER Banca S.p.A.,00293540175,Comune di Travagliato,25039,BS,23.49,2026-01-30T00:00:00.000,mg_votiva
44056309,BCITITMM,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.59,2026-01-30T00:00:00.000,solleciti
44056295,ABI01030,Banca Monte dei Paschi di Siena,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,20.00,2026-01-30T00:00:00.000,ASST721_CART_CLI
44056282,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,391.32,2026-01-30T00:00:00.000,Tassa Auto
44056281,IFSPIT21,ICONTO srl,80050050154,Regione Lombardia,20124,MI,16.00,2026-01-30T00:00:00.000,MARCA_BOLLO_DIGITALE
44056280,ABI36772,HYPE S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,2026-01-30T00:00:00.000,solleciti
44056279,IFSPIT21,ICONTO srl,80050050154,Regione Lombardia,20124,MI,16.00,2026-01-30T00:00:00.000,MARCA_BOLLO_DIGITALE
44056278,BIC36019,American Express Payment Services,02481840201,ASST di Mantova,46100,MN,36.00,2026-01-30T00:00:00.000,TICKET_SANITARIO
44056277,SATYLUL1,Satispay,00561530130,Comune di Casargo,23831,LC,22.50,2026-01-30T00:00:00.000,CI_RL
44056276,CIPBITMM,Nexi,03622110132,ASST Lariana,22100,CO,25.00,2026-01-30T00:00:00.000,TICKET_SANITARIO
44056275,WOLLNLB1,Worldpay BV,00376030177,Comune di San Zeno Naviglio,25010,BS,100.00,2026-01-30T00:00:00.000,dt_mensascolastica
44056274,ABI03069,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,54.20,2026-01-30T00:00:00.000,os_verbali_pp
44056273,CIPBITMM,Nexi,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.59,2026-01-30T00:00:00.000,solleciti
44056267,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,09320420962,ASST Nord Milano,20099,MI,35.60,2026-01-30T00:00:00.000,TICKET_SANITARIO
44056481,ABI03069,Intesa Sanpaolo S.p.A,82000710150,Comune di Bareggio,20008,MI,10374.00,2026-01-30T00:00:00.000,sm_cu_mp
44056480,ABI03069,Intesa Sanpaolo S.p.A,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,861.14,2026-01-30T00:00:00.000,ATS321_FAT_IMP
44056479,ABI03069,Intesa Sanpaolo S.p.A,00186490181,Comune di Voghera,27058,PV,241.00,2026-01-30T00:00:00.000,TARI
44056478,ABI03069,Intesa Sanpaolo S.p.A,00372530162,Comune di Calcio,24054,BG,934.00,2026-01-30T00:00:00.000,sm_cu_mp
44056477,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,65.00,2026-01-30T00:00:00.000,mg_tari
44056476,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,151.36,2026-01-30T00:00:00.000,Tassa Auto
44056475,ABI03069,Intesa Sanpaolo S.p.A,03775660982,ASST del Garda,25015,BS,46.64,2026-01-30T00:00:00.000,ASST723_PREST_SAN
44056474,ABI03069,Intesa Sanpaolo S.p.A,02481970206,ATS della Val Padana,46100,MN,94.16,2026-01-30T00:00:00.000,ATS327_CON_IMP
44056473,ABI03069,Intesa Sanpaolo S.p.A,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,4545.48,2026-01-30T00:00:00.000,ATS321_FAT_IMP
44056472,ABI03069,Intesa Sanpaolo S.p.A,00650920168,Comune di Osio Sotto,24046,BG,245.00,2026-01-30T00:00:00.000,sm_cu_mp
44056471,ABI03069,Intesa Sanpaolo S.p.A,00869010173,Comune di Flero,25020,BS,460.00,2026-01-30T00:00:00.000,sm_cu_mp
44056470,ABI03069,Intesa Sanpaolo S.p.A,00728650169,Comune di Luzzana,24069,BG,1029.00,2026-01-30T00:00:00.000,sm_cu_mp
44056469,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,58.00,2026-01-30T00:00:00.000,mg_tari
44056468,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,352.17,2026-01-30T00:00:00.000,RL_AMB_DIR_ESCAV
44056467,ABI03069,Intesa Sanpaolo S.p.A,92013170136,Provincia di Lecco,23900,LC,6666.66,2026-01-30T00:00:00.000,dirittivari
44056466,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,12832.00,2026-01-30T00:00:00.000,mg_tari
44056465,ABI03069,Intesa Sanpaolo S.p.A,09319650967,ASST Ovest Milanese,20025,MI,1178.00,2026-01-30T00:00:00.000,ASST705_RIC_CONS_CONV
44056464,ABI03069,Intesa Sanpaolo S.p.A,01175480159,Comune di San Vittore Olona,20028,MI,231.00,2026-01-30T00:00:00.000,sm_cu_mp
44056463,ABI03069,Intesa Sanpaolo S.p.A,84503320156,Comune di Tavazzano con Villavesco,26838,LO,203.00,2026-01-30T00:00:00.000,sm_cu_mp
44056462,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,2949.00,2026-01-30T00:00:00.000,RL_AGR_ITTIO_IMP
44056461,ABI03069,Intesa Sanpaolo S.p.A,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,8202.00,2026-01-30T00:00:00.000,ASST924_SPERIM
44056460,ABI03069,Intesa Sanpaolo S.p.A,00451300172,Comune di Iseo,25049,BS,34.00,2026-01-30T00:00:00.000,impostasoggiorno
44056459,ABI03069,Intesa Sanpaolo S.p.A,00451300172,Comune di Iseo,25049,BS,17.00,2026-01-30T00:00:00.000,impostasoggiorno
44056458,BCITITMM,Intesa Sanpaolo S.p.A,03775820982,ASST della Franciacorta,25032,BS,17.90,2026-01-30T00:00:00.000,TICKET_SANITARIO
44056457,ABI03475,ING BANK N.V.,00846620177,Comune di Prevalle,25080,BS,123.66,2026-01-30T00:00:00.000,in_violazione_cds
44056456,BCITITMM,Intesa Sanpaolo S.p.A,04114370168,ASST Papa Giovanni XXIII,24127,BG,162.00,2026-01-30T00:00:00.000,TICKET_SANITARIO
44056455,ABI08340,Cassa Padana Banca di Credito Cooperativo - Società cooperativa,80008750178,Provincia di Brescia,25121,BS,54.00,2026-01-30T00:00:00.000,os_verbali_pp
44056454,ABI03069,Intesa Sanpaolo S.p.A,09314190969,ATS della Brianza,20900,MB,67.00,2026-01-30T00:00:00.000,ATS324_ECOFIN
44056453,ABI03069,Intesa Sanpaolo S.p.A,82000710150,Comune di Bareggio,20008,MI,245.00,2026-01-30T00:00:00.000,sm_cu_mp
44056452,ABI03069,Intesa Sanpaolo S.p.A,00650920168,Comune di Osio Sotto,24046,BG,705.00,2026-01-30T00:00:00.000,sm_cu_mp
44056451,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,397758.82,2026-01-30T00:00:00.000,RL_GSAT_ECOTARDIVI
44056450,ABI03069,Intesa Sanpaolo S.p.A,00792720153,Comune di Garbagnate Milanese,20024,MI,1290.24,2026-01-30T00:00:00.000,aff_imm_com
44056449,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.21,2026-01-30T00:00:00.000,solleciti
44056448,ABI03069,Intesa Sanpaolo S.p.A,02481970206,ATS della Val Padana,46100,MN,4405.75,2026-01-30T00:00:00.000,ATS327_CON_IMP
44056447,ABI03069,Intesa Sanpaolo S.p.A,03747990137,Comune di Centro Valle Intelvi,22023,CO,870.00,2026-01-30T00:00:00.000,canoneunico
44056446,ABI03069,Intesa Sanpaolo S.p.A,00451300172,Comune di Iseo,25049,BS,18.00,2026-01-30T00:00:00.000,impostasoggiorno
44056445,ABI05034,Banco BPM S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,2026-01-30T00:00:00.000,solleciti
44056444,IFSPIT21,ICONTO srl,80050050154,Regione Lombardia,20124,MI,16.00,2026-01-30T00:00:00.000,MARCA_BOLLO_DIGITALE
44056443,ABI05034,Banco BPM S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.59,2026-01-30T00:00:00.000,solleciti
44056442,BCITITMM,Intesa Sanpaolo S.p.A,09319690963,ASST Fatebenefratelli Sacco,20157,MI,25.00,2026-01-30T00:00:00.000,TICKET_SANITARIO
44056441,ABI03069,Intesa Sanpaolo S.p.A,01217430154,Comune di Cernusco sul Naviglio,20063,MI,12136.00,2026-01-30T00:00:00.000,mg_canone_unico
44056440,ABI03069,Intesa Sanpaolo S.p.A,92013170136,Provincia di Lecco,23900,LC,29333.34,2026-01-30T00:00:00.000,dirittivari
