id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
44612784,CIPBITMM,Nexi,04114380167,ASST di Bergamo Est,24068,BG,19.90,2026-02-20T00:00:00.000,PRENOTA_SALUTE
44612783,PPAYITR1XXX,Postepay,09323530965,ASST Rhodense,20024,MI,30.50,2026-02-20T00:00:00.000,PRENOTA_SALUTE
44612782,SATYLUL1,Satispay,00623530136,Comune di Lecco,23900,LC,42.40,2026-02-20T00:00:00.000,mg_violazioni_cds
44612781,CIPBITMM,Nexi,03622110132,ASST Lariana,22100,CO,25.00,2026-02-20T00:00:00.000,TICKET_SANITARIO
44612780,SATYLUL1,Satispay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.68,2026-02-20T00:00:00.000,solleciti
44612779,ABI03069,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,44.40,2026-02-20T00:00:00.000,os_verbali_pp
44612778,ABI03069,Intesa Sanpaolo S.p.A,80018230153,Fondazione Irccs Istituto Nazionale Dei Tumori,20133,MI,9.81,2026-02-20T00:00:00.000,ASST922_BANDI
44612774,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,9.16,2026-02-20T00:00:00.000,solleciti
44612773,ABI03069,Intesa Sanpaolo S.p.A,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,7.44,2026-02-20T00:00:00.000,sin_sollecito
44612772,BCITITMM,Intesa Sanpaolo S.p.A,09322180960,ASST di Lodi,26900,LO,30.30,2026-02-20T00:00:00.000,PRENOTA_SALUTE
44612771,SELBIT2B,Banca Sella S.p.A.,09320530968,ASST Gaetano Pini CTO,20122,MI,25.00,2026-02-20T00:00:00.000,TICKET_SANITARIO
44612769,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,55.82,2026-02-20T00:00:00.000,Tassa Auto
44612768,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,11.00,2026-02-20T00:00:00.000,solleciti
44612767,BCITITMM,Intesa Sanpaolo S.p.A,03510190121,ASST Valle Olona,21052,VA,25.00,2026-02-20T00:00:00.000,PRENOTA_SALUTE
44612766,CIPBITMM,Nexi,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,10.00,2026-02-20T00:00:00.000,ASST721_BANDI
44612765,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,80002130195,Provincia di Cremona,26100,CR,222.19,2026-02-20T00:00:00.000,mun_violazioni_cds
44612764,SELBIT2B,Banca Sella S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.77,2026-02-20T00:00:00.000,solleciti
44612763,CIPBITMM,Nexi,09320530968,ASST Gaetano Pini CTO,20122,MI,16.80,2026-02-20T00:00:00.000,TICKET_SANITARIO
44612762,CIPBITMM,Nexi,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,25.00,2026-02-20T00:00:00.000,PRENOTA_SALUTE
44612761,CIPBITMM,Nexi,09320530968,ASST Gaetano Pini CTO,20122,MI,17.90,2026-02-20T00:00:00.000,TICKET_SANITARIO
44612760,BPMOIT22,BPER Banca S.p.A.,00232910166,Comune di Dalmine,24044,BG,10.56,2026-02-20T00:00:00.000,assdomiciliare
44612759,BPMOIT22,BPER Banca S.p.A.,00451300172,Comune di Iseo,25049,BS,10.00,2026-02-20T00:00:00.000,altripagamenti
44612758,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,251.93,2026-02-20T00:00:00.000,Tassa Auto
44612757,BPMOIT22,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,29.40,2026-02-20T00:00:00.000,ts_sanamm
44612749,ABI03069,Intesa Sanpaolo S.p.A,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,12.48,2026-02-20T00:00:00.000,sin_sollecito
44612748,BPMOIT22,BPER Banca S.p.A.,00232910166,Comune di Dalmine,24044,BG,147.84,2026-02-20T00:00:00.000,assdomiciliare
44612747,ABI08575,BCC AGROBRESCIANO SOC. COOP.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,25.00,2026-02-20T00:00:00.000,TICKET_SANITARIO
44612746,WOLLNLB1,Worldpay BV,03366130155,Comune di Arese,20044,MI,29.40,2026-02-20T00:00:00.000,mg_sanzioni_cds
44612745,ABI03069,Intesa Sanpaolo S.p.A,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,36.00,2026-02-20T00:00:00.000,TICKET_SANITARIO
