id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
43327699,CIPBITMM,Nexi,09314320962,ASST della Brianza,20871,MB,36.00,2026-01-05T00:00:00.000,PRENOTA_SALUTE
43327698,PPAYITR1XXX,Postepay,09320650964,ASST Melegnano e della Martesana,20070,MI,30.50,2026-01-05T00:00:00.000,PRENOTA_SALUTE
43327697,ABI01030,Banca Monte dei Paschi di Siena,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.17,2026-01-05T00:00:00.000,solleciti
43327696,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,19.69,2026-01-05T00:00:00.000,solleciti
43327694,CIPBITMM,Nexi,09320420962,ASST Nord Milano,20099,MI,36.00,2026-01-05T00:00:00.000,TICKET_SANITARIO
43327693,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.07,2026-01-05T00:00:00.000,solleciti
43327692,ABI03069,Intesa Sanpaolo S.p.A,02481970206,ATS della Val Padana,46100,MN,83.10,2026-01-05T00:00:00.000,ATS327_SAN_ESE
43327691,ABI03069,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,60.90,2026-01-05T00:00:00.000,meg_violazioni_cds
43327690,BCITITMM,Intesa Sanpaolo S.p.A,03510190121,ASST Valle Olona,21052,VA,10.00,2026-01-05T00:00:00.000,ASST711_BANDI
43327689,ABI02008,Unicredit S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,11.54,2026-01-05T00:00:00.000,solleciti
43327688,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,237.36,2026-01-05T00:00:00.000,Tassa Auto
43327687,LB000484,Revolut Payments UAB,01310880156,Comune di Abbiategrasso,20081,MI,275.94,2026-01-05T00:00:00.000,retteasilonido
43327686,SELBIT2B,Banca Sella S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.09,2026-01-05T00:00:00.000,pedaggi
43327685,BCITITMM,Intesa Sanpaolo S.p.A,09319650967,ASST Ovest Milanese,20025,MI,17.90,2026-01-05T00:00:00.000,TICKET_SANITARIO
43327684,ABI03069,Intesa Sanpaolo S.p.A,00232910166,Comune di Dalmine,24044,BG,472.38,2026-01-05T00:00:00.000,alloggi_popolari
43327683,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,23.00,2026-01-05T00:00:00.000,Licenza di Pesca
43327682,SELBIT2B,Banca Sella S.p.A.,00233930130,Comune di Cantù,22063,CO,73.00,2026-01-05T00:00:00.000,mg_rifiuti_ap
43327681,ABI03069,Intesa Sanpaolo S.p.A,00182090183,A.L.E.R. DI PAVIA-LODI,27100,PV,266.75,2026-01-05T00:00:00.000,ALER_PV
43327680,SATYLUL1,Satispay,80050050154,Regione Lombardia,20124,MI,194.25,2026-01-05T00:00:00.000,Tassa Auto
