id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
43566047,CIPBITMM,Nexi,09323530965,ASST Rhodense,20024,MI,25.00,2026-01-12T00:00:00.000,PRENOTA_SALUTE
43566046,BCITITMM,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,15.00,2026-01-12T00:00:00.000,ASST925_TASSA_CONC
43566045,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,165.03,2026-01-12T00:00:00.000,Tassa Auto
43566044,ABI07076,BANCA CREMASCA E MANTOVANA,83000390209,Comune di Sabbioneta,46018,MN,226.12,2026-01-12T00:00:00.000,violazionecodicestrada
43566043,CIPBITMM,Nexi,03748850132,Comune di Valvarrone,23836,LC,34.00,2026-01-12T00:00:00.000,ALTRO_ENTRATE_VARIE
43566042,ABI08430,CASSA RURALE ED ARTIGIANA DI CANTU' BCC SOC. COOP.,81000430132,Comune di Brenna,22040,CO,150.00,2026-01-12T00:00:00.000,pj_mensascolastica
43566041,BCITITMM,Intesa Sanpaolo S.p.A,09321970965,ASST Santi Paolo e Carlo,20142,MI,30.50,2026-01-12T00:00:00.000,PRENOTA_SALUTE
43566040,ABI08324,BANCA CENTROPADANA CRED. COOP.,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,25.00,2026-01-12T00:00:00.000,TICKET_SANITARIO
43566039,ABI03069,Intesa Sanpaolo S.p.A,03510190121,ASST Valle Olona,21052,VA,17.55,2026-01-12T00:00:00.000,TICKET_SANITARIO
43566038,ABI03069,Intesa Sanpaolo S.p.A,03510190121,ASST Valle Olona,21052,VA,17.90,2026-01-12T00:00:00.000,TICKET_SANITARIO
43566037,CIPBITMM,Nexi,03775660982,ASST del Garda,25015,BS,36.00,2026-01-12T00:00:00.000,TICKET_SANITARIO
43566036,CIPBITMM,Nexi,03775830981,ASST della Valcamonica,25043,BS,17.90,2026-01-12T00:00:00.000,TICKET_SANITARIO
43566035,ABI02008,Unicredit S.p.A,04114450168,ASST di Bergamo Ovest,24047,BG,21.25,2026-01-12T00:00:00.000,TICKET_SANITARIO
43566034,PPAYITR1XXX,Postepay,00670290162,Comune di Pagazzano,24040,BG,48.00,2026-01-12T00:00:00.000,app_mensaprimaria
43566033,CIPBITMM,Nexi,82000620169,Comune di Bonate Sotto,24040,BG,208.64,2026-01-12T00:00:00.000,in_violazione_cds
43566032,MOONITMMXXX,MOONEY S.P.A.,80008750178,Provincia di Brescia,25121,BS,35.90,2026-01-12T00:00:00.000,os_verbali_pp
43566031,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,366.94,2026-01-12T00:00:00.000,Tassa Auto
43566030,SELBIT2B,Banca Sella S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.36,2026-01-12T00:00:00.000,solleciti
43566029,CIPBITMM,Nexi,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,26.20,2026-01-12T00:00:00.000,TICKET_SANITARIO
43566028,MOONITMMXXX,MOONEY S.P.A.,09320650964,ASST Melegnano e della Martesana,20070,MI,25.00,2026-01-12T00:00:00.000,TICKET_SANITARIO
43566027,PPAYITR1XXX,Postepay,00670290162,Comune di Pagazzano,24040,BG,48.00,2026-01-12T00:00:00.000,app_mensainfanzia
43566020,CIPBITMM,Nexi,00855700175,Comune di Lograto,25030,BS,84.75,2026-01-12T00:00:00.000,nv_mensascolastica
43566019,BCITITMM,Intesa Sanpaolo S.p.A,09320650964,ASST Melegnano e della Martesana,20070,MI,27.65,2026-01-12T00:00:00.000,TICKET_SANITARIO
43566018,UNCRITMM,UniCredit S.p.A.,00233930130,Comune di Cantù,22063,CO,80.00,2026-01-12T00:00:00.000,mensascolastica
43566017,SELBIT2B,Banca Sella S.p.A.,03510190121,ASST Valle Olona,21052,VA,134.85,2026-01-12T00:00:00.000,TICKET_SANITARIO
43566016,ABI03069,Intesa Sanpaolo S.p.A,00468340187,Comune di Zeccone,27010,PV,50.00,2026-01-12T00:00:00.000,dirittivari
43566115,CIPBITMM,Nexi,03510190121,ASST Valle Olona,21052,VA,117.00,2026-01-12T00:00:00.000,PRENOTA_SALUTE
43566114,ABI03069,Intesa Sanpaolo S.p.A,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,25.40,2026-01-12T00:00:00.000,TICKET_SANITARIO
43566113,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,180.00,2026-01-12T00:00:00.000,mg_tari
43566112,BCITITMM,Intesa Sanpaolo S.p.A,09321970965,ASST Santi Paolo e Carlo,20142,MI,25.00,2026-01-12T00:00:00.000,TICKET_SANITARIO
43566111,ABI03069,Intesa Sanpaolo S.p.A,09319690963,ASST Fatebenefratelli Sacco,20157,MI,136.00,2026-01-12T00:00:00.000,TICKET_SANITARIO
43566110,ABI03069,Intesa Sanpaolo S.p.A,00232910166,Comune di Dalmine,24044,BG,134.00,2026-01-12T00:00:00.000,tari_ac
43566109,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,29.40,2026-01-12T00:00:00.000,mg_violazioni_cds
43566108,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.89,2026-01-12T00:00:00.000,solleciti
43566107,ABI03069,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,11529.36,2026-01-12T00:00:00.000,ASST925_SANGUEPV
43566106,ABI03069,Intesa Sanpaolo S.p.A,00564480127,Comune di Golasecca,21010,VA,16.01,2026-01-12T00:00:00.000,sc_servizicimiteriali
43566105,ABI03296,Banca Fideuram,84507570152,Comune di Lodi,26900,LO,70.00,2026-01-12T00:00:00.000,mg_tari
43566104,ABI03069,Intesa Sanpaolo S.p.A,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,352.00,2026-01-12T00:00:00.000,ASST701_FATT_ELE
43566103,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,80303.28,2026-01-12T00:00:00.000,RL_LEGGE6899
43566102,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,20076.72,2026-01-12T00:00:00.000,RL_LEGGE6899
43566101,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,15057.84,2026-01-12T00:00:00.000,RL_LEGGE6899
43566099,ABI03069,Intesa Sanpaolo S.p.A,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,1015.00,2026-01-12T00:00:00.000,ATS321_SAN_FARM
43566098,ABI03069,Intesa Sanpaolo S.p.A,09321970965,ASST Santi Paolo e Carlo,20142,MI,9431.00,2026-01-12T00:00:00.000,ASST702_PAG_AS_PRIV
