id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
43287607,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,29.40,2026-01-02T00:00:00.000,ts_sanamm
43287671,BPMOIT22,BPER Banca S.p.A.,02180620987,Unione dei Comuni dell'Alta Valle Camonica,25056,BS,29.40,2026-01-02T00:00:00.000,in_violazione_cds
43287670,SATYLUL1,Satispay,02613080189,ASST di Pavia,27100,PV,17.30,2026-01-02T00:00:00.000,PRENOTA_SALUTE
43287669,BPMOIT22,BPER Banca S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.59,2026-01-02T00:00:00.000,solleciti
43287668,MOONITMMXXX,MOONEY S.P.A.,00233930130,Comune di Cantù,22063,CO,100.00,2026-01-02T00:00:00.000,mensascolastica
43287667,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,286.38,2026-01-02T00:00:00.000,Tassa Auto
43287666,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.59,2026-01-02T00:00:00.000,solleciti
43287665,BNLIITRR,Worldline,82000950160,Comune di Bonate Sopra,24040,BG,478.10,2026-01-02T00:00:00.000,in_violazione_cds
43287664,POSOIT22XXX,Banca Popolare di Sondrio,00988090148,ASST della Valtellina e dell'Alto Lario,23100,SO,28.15,2026-01-02T00:00:00.000,TICKET_SANITARIO
43287663,PPAYITR1XXX,Postepay,80050050154,Regione Lombardia,20124,MI,113.72,2026-01-02T00:00:00.000,Tassa Auto
43287662,CIPBITMM,Nexi,13055640158,Centro Cardiologico Monzino S.p.a.,20138,MI,33.60,2026-01-02T00:00:00.000,TICKET_CUP_125
43287661,UNCRITMM,UniCredit S.p.A.,80050050154,Regione Lombardia,20124,MI,141.90,2026-01-02T00:00:00.000,Tassa Auto
43287660,BCITITMM,Intesa Sanpaolo S.p.A,00789430170,Comune di Corte Franca,25040,BS,100.00,2026-01-02T00:00:00.000,im_doposcuola
43287659,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,29.40,2026-01-02T00:00:00.000,ts_sanamm
43287658,BPMOIT22,BPER Banca S.p.A.,80050050154,Regione Lombardia,20124,MI,249.69,2026-01-02T00:00:00.000,Tassa Auto
43287657,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,144.12,2026-01-02T00:00:00.000,Tassa Auto
43287656,LB000484,Revolut Payments UAB,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.28,2026-01-02T00:00:00.000,solleciti
43287655,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,297.46,2026-01-02T00:00:00.000,Tassa Auto
43287654,CIPBITMM,Nexi,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,1.10,2026-01-02T00:00:00.000,pedaggi
43287653,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,92.88,2026-01-02T00:00:00.000,Tassa Auto
43287652,ABI03069,Intesa Sanpaolo S.p.A,00304530173,Comune di Gardone Val Trompia,25063,BS,221.78,2026-01-02T00:00:00.000,in_violazione_cds
