id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
43919146,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,250.78,2026-01-26T00:00:00.000,Tassa Auto
43919145,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.84,2026-01-26T00:00:00.000,solleciti
43919144,SATYLUL1,Satispay,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,152.00,2026-01-26T00:00:00.000,TICKET_SANITARIO
43919143,PPAYITR1XXX,Postepay,02481840201,ASST di Mantova,46100,MN,10.33,2026-01-26T00:00:00.000,ASST725_CONCORSI_BASE
43919142,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,10.20,2026-01-26T00:00:00.000,pedaggi
43919141,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,30.96,2026-01-26T00:00:00.000,Tassa Auto
43919140,ABI06270,La Cassa di Ravenna SpA,86502820151,Comune di Pero,20016,MI,29.40,2026-01-26T00:00:00.000,mg_violazioni_cds
43919139,ABI36080,Admiral Pay IP S.r.l.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,13.68,2026-01-26T00:00:00.000,solleciti
43919138,CIPBITMM,Nexi,05017630152,ARIA S.p.A.,20154,MI,50.00,2026-01-26T00:00:00.000,CENED ricarica portafoglio
43919137,ABI03296,Banca Fideuram,80005370137,Comune di Como,22100,CO,87.50,2026-01-26T00:00:00.000,meg_violazioni_cds
43919135,BPMOIT22,BPER Banca S.p.A.,02613080189,ASST di Pavia,27100,PV,25.40,2026-01-26T00:00:00.000,TICKET_SANITARIO
43919134,CIPBITMM,Nexi,03510050127,ASST Dei Sette Laghi,21100,VA,25.00,2026-01-26T00:00:00.000,TICKET_SANITARIO
43919133,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,00988090148,ASST della Valtellina e dell'Alto Lario,23100,SO,25.00,2026-01-26T00:00:00.000,TICKET_SANITARIO
43919132,ABI03296,Banca Fideuram,00761890177,Comune di Brescia,25121,BS,29.40,2026-01-26T00:00:00.000,violazionecodicestrada
43919131,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,29.40,2026-01-26T00:00:00.000,ts_sanamm
43919130,CIPBITMM,Nexi,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.59,2026-01-26T00:00:00.000,solleciti
43919129,CIPBITMM,Nexi,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,5.00,2026-01-26T00:00:00.000,ASST924_MENSA
43919128,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,2026-01-26T00:00:00.000,solleciti
43919127,ABI03296,Banca Fideuram,00761890177,Comune di Brescia,25121,BS,29.40,2026-01-26T00:00:00.000,violazionecodicestrada
43919126,CIPBITMM,Nexi,09321970965,ASST Santi Paolo e Carlo,20142,MI,25.00,2026-01-26T00:00:00.000,PRENOTA_SALUTE
43919125,ABI03069,Intesa Sanpaolo S.p.A,00855610176,Comune di Mazzano,25080,BS,29.40,2026-01-26T00:00:00.000,in_violazione_cds
43919124,IFSPIT21,ICONTO srl,80050050154,Regione Lombardia,20124,MI,16.00,2026-01-26T00:00:00.000,MARCA_BOLLO_DIGITALE
43919112,UNCRITMM,UniCredit S.p.A.,80050050154,Regione Lombardia,20124,MI,92.15,2026-01-26T00:00:00.000,Tassa Auto
43919111,BNLIITRR,Worldline,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,11.99,2026-01-26T00:00:00.000,TICKET_SANITARIO
43919110,CIPBITMM,Nexi,03775820982,ASST della Franciacorta,25032,BS,17.90,2026-01-26T00:00:00.000,TICKET_SANITARIO
43919109,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,34.40,2026-01-26T00:00:00.000,ts_sanamm
43919108,ABI03069,Intesa Sanpaolo S.p.A,04114450168,ASST di Bergamo Ovest,24047,BG,36.00,2026-01-26T00:00:00.000,TICKET_SANITARIO
43919235,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,61.00,2026-01-26T00:00:00.000,mg_tari
43919234,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,107.00,2026-01-26T00:00:00.000,mg_tari
43919233,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,68.00,2026-01-26T00:00:00.000,mg_tari
43919232,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,77.00,2026-01-26T00:00:00.000,mg_tari
43919231,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,60.00,2026-01-26T00:00:00.000,mg_tari
43919230,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,108.00,2026-01-26T00:00:00.000,mg_tari
43919229,ABI03069,Intesa Sanpaolo S.p.A,00490260130,Comune di Binago,22070,CO,263.50,2026-01-26T00:00:00.000,servpersonasociali
43919228,PPAYITR1XXX,Postepay,80050050154,Regione Lombardia,20124,MI,16.00,2026-01-26T00:00:00.000,MARCA_BOLLO_VIRTUALE_001
43919227,ABI03069,Intesa Sanpaolo S.p.A,00297960197,Comune di Cremona,26100,CR,195.00,2026-01-26T00:00:00.000,gm_cimit_votive
43919226,ABI03069,Intesa Sanpaolo S.p.A,00882960172,Comune di Vezza d'Oglio,25059,BS,108.55,2026-01-26T00:00:00.000,SERV_IDRO_RL
43919225,ABI03069,Intesa Sanpaolo S.p.A,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,2684.00,2026-01-26T00:00:00.000,ASST701_FATT_ELE
43919224,ABI03069,Intesa Sanpaolo S.p.A,00248280125,Comune di Castronno,21040,VA,62.00,2026-01-26T00:00:00.000,sm_cu_mp
43919223,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.21,2026-01-26T00:00:00.000,solleciti
43919222,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,213.35,2026-01-26T00:00:00.000,RL_BIL_PAGOPAPOST
43919221,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,00657640165,Comune di Arcene,24040,BG,50.00,2026-01-26T00:00:00.000,app_mensascolastica
43919220,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,227.04,2026-01-26T00:00:00.000,Tassa Auto
43919219,ABI03069,Intesa Sanpaolo S.p.A,00271270126,Comune di Induno Olona,21056,VA,20.00,2026-01-26T00:00:00.000,mensascolastica
43919218,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,92.00,2026-01-26T00:00:00.000,mg_tari
43919217,ABI03069,Intesa Sanpaolo S.p.A,04114370168,ASST Papa Giovanni XXIII,24127,BG,3616.08,2026-01-26T00:00:00.000,ASST718_SPER
43919216,ABI03069,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,5043.77,2026-01-26T00:00:00.000,ASST925_SPER
43919215,ABI03069,Intesa Sanpaolo S.p.A,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,4388.34,2026-01-26T00:00:00.000,ASST721_PREST_PRIV
43919214,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,138.00,2026-01-26T00:00:00.000,mg_tari
43919213,ABI03069,Intesa Sanpaolo S.p.A,80018230153,Fondazione Irccs Istituto Nazionale Dei Tumori,20133,MI,6100.00,2026-01-26T00:00:00.000,ASST922_ALTRE
43919212,ABI03069,Intesa Sanpaolo S.p.A,00271270126,Comune di Induno Olona,21056,VA,103.00,2026-01-26T00:00:00.000,parascolastiche
43919211,ABI03069,Intesa Sanpaolo S.p.A,82001550167,Comune di Calolziocorte,23801,LC,16.80,2026-01-26T00:00:00.000,CIMITERI_VOTIVA_RL
43919210,ABI03069,Intesa Sanpaolo S.p.A,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,1140.03,2026-01-26T00:00:00.000,ATS321_ALTRE
43919209,ABI03069,Intesa Sanpaolo S.p.A,00271270126,Comune di Induno Olona,21056,VA,92.00,2026-01-26T00:00:00.000,parascolastiche
43919208,ABI03069,Intesa Sanpaolo S.p.A,00372530162,Comune di Calcio,24054,BG,211.00,2026-01-26T00:00:00.000,sm_cu_mp
43919207,MOONITMMXXX,MOONEY S.P.A.,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,36.00,2026-01-26T00:00:00.000,TICKET_SANITARIO
43919206,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,117.00,2026-01-26T00:00:00.000,mg_tari
43919205,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,61.00,2026-01-26T00:00:00.000,mg_tari
43919204,ABI03069,Intesa Sanpaolo S.p.A,84507970154,Comune di San Martino In Strada,26817,LO,35.00,2026-01-26T00:00:00.000,sm_cu_os
43919203,ABI03069,Intesa Sanpaolo S.p.A,03686280136,Comune di Alta Valle Intelvi,22024,CO,13.40,2026-01-26T00:00:00.000,TC_SERVIZI_CIMITERIALI
43919202,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,62.00,2026-01-26T00:00:00.000,mg_tari
43919201,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,117.00,2026-01-26T00:00:00.000,mg_tari
43919200,CIPBITMM,Nexi,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,25.00,2026-01-26T00:00:00.000,TICKET_SANITARIO
43919199,CIPBITMM,Nexi,00464720176,Comune di Castenedolo,25014,BS,56.65,2026-01-26T00:00:00.000,dt_mensascolastica
43919198,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,101.00,2026-01-26T00:00:00.000,mg_tari
43919197,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,44.50,2026-01-26T00:00:00.000,ts_sanamm
43919196,CIPBITMM,Nexi,09319690963,ASST Fatebenefratelli Sacco,20157,MI,17.90,2026-01-26T00:00:00.000,TICKET_SANITARIO
43919195,BCITITMM,Intesa Sanpaolo S.p.A,03510190121,ASST Valle Olona,21052,VA,36.00,2026-01-26T00:00:00.000,TICKET_SANITARIO
43919194,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,68.00,2026-01-26T00:00:00.000,mg_tari
43919193,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,111.00,2026-01-26T00:00:00.000,mg_tari
43919192,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,271.00,2026-01-26T00:00:00.000,mg_tari
43919191,ABI03069,Intesa Sanpaolo S.p.A,00841300171,Comune di Borgosatollo,25010,BS,32.92,2026-01-26T00:00:00.000,ON_LAMP_RL
43919190,ABI08676,BCC DEL GARDA,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,25.00,2026-01-26T00:00:00.000,TICKET_SANITARIO
43919189,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,102.00,2026-01-26T00:00:00.000,mg_tari
43919188,ABI03069,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,553.00,2026-01-26T00:00:00.000,TB_RIFIUTI
43919187,SELBIT2B,Banca Sella S.p.A.,84507570152,Comune di Lodi,26900,LO,250.45,2026-01-26T00:00:00.000,mg_violazioni_cds
