id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
43489235,BPMOIT22,BPER Banca S.p.A.,03622110132,ASST Lariana,22100,CO,28.20,2026-01-09T00:00:00.000,TICKET_SANITARIO
43489234,CIPBITMM,Nexi,00828590158,Comune di San Donato Milanese,20097,MI,154.20,2026-01-09T00:00:00.000,REFEZ
43489233,CIPBITMM,Nexi,00635680176,Comune di Capriolo,25031,BS,280.00,2026-01-09T00:00:00.000,pj_mensascolastica
43489232,ABI03069,Intesa Sanpaolo S.p.A,03510140126,ATS dell'Insubria,21100,VA,47.61,2026-01-09T00:00:00.000,ATS322_SAN_AMM
43489231,ABI03069,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,35.90,2026-01-09T00:00:00.000,os_verbali_pp
43489230,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,109.32,2026-01-09T00:00:00.000,Tassa Auto
43489229,WOLLNLB1,Worldpay BV,00828590158,Comune di San Donato Milanese,20097,MI,245.40,2026-01-09T00:00:00.000,REFEZ
43489228,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,132.62,2026-01-09T00:00:00.000,Tassa Auto
43489227,BCITITMM,Intesa Sanpaolo S.p.A,00855700175,Comune di Lograto,25030,BS,113.00,2026-01-09T00:00:00.000,nv_mensascolastica
43489226,WOLLNLB1,Worldpay BV,00828590158,Comune di San Donato Milanese,20097,MI,134.97,2026-01-09T00:00:00.000,REFEZ
43489225,ABI03475,ING BANK N.V.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.59,2026-01-09T00:00:00.000,solleciti
43489224,ABI36080,Admiral Pay IP S.r.l.,80008750178,Provincia di Brescia,25121,BS,35.90,2026-01-09T00:00:00.000,os_verbali_pp
43489222,ABI08453,BANCA DI CREDITO COOPERATIVO DI MILANO S.c.,00623530136,Comune di Lecco,23900,LC,93.20,2026-01-09T00:00:00.000,mg_violazioni_cds
43489221,WOLLNLB1,Worldpay BV,02030880153,Comune di Monza,20900,MI,300.00,2026-01-09T00:00:00.000,pd_mensascolastica
43489220,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,227.78,2026-01-09T00:00:00.000,Tassa Auto
43489219,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,1992.00,2026-01-09T00:00:00.000,ASST701_FATT_ELE
43489218,WOLLNLB1,Worldpay BV,00828590158,Comune di San Donato Milanese,20097,MI,171.78,2026-01-09T00:00:00.000,REFEZ
43489217,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,202.01,2026-01-09T00:00:00.000,Tassa Auto
43489216,CIPBITMM,Nexi,80005370137,Comune di Como,22100,CO,19.45,2026-01-09T00:00:00.000,meg_violazioni_cds
43489215,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,09320530968,ASST Gaetano Pini CTO,20122,MI,1722.00,2026-01-09T00:00:00.000,ASST704_CONV_ATT
43489214,BPMOIT22,BPER Banca S.p.A.,09319650967,ASST Ovest Milanese,20025,MI,36.00,2026-01-09T00:00:00.000,TICKET_SANITARIO
43489213,ABI01030,Banca Monte dei Paschi di Siena,80008750178,Provincia di Brescia,25121,BS,44.40,2026-01-09T00:00:00.000,os_verbali_pp
43489211,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,462.00,2026-01-09T00:00:00.000,ASST701_FATT_ELE
43489210,ABI03266,Banca Finanziaria Internazionale S.p.A.,00186490181,Comune di Voghera,27058,PV,50.00,2026-01-09T00:00:00.000,dirittisegreteria
43489209,PPAYITR1XXX,Postepay,83001610167,Comune di Pumenengo,24050,BG,20.00,2026-01-09T00:00:00.000,app_mensascolastica
43489208,ABI03069,Intesa Sanpaolo S.p.A,03775830981,ASST della Valcamonica,25043,BS,25.00,2026-01-09T00:00:00.000,TICKET_SANITARIO
43489207,ABI03069,Intesa Sanpaolo S.p.A,85001870188,Comune di Vigevano,27029,PV,47.48,2026-01-09T00:00:00.000,ts_verbali_cds
43489206,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,03622120131,ASST di Lecco,23900,LC,722.00,2026-01-09T00:00:00.000,ASST715_FATTURE
43489205,BPMOIT22,BPER Banca S.p.A.,03510050127,ASST Dei Sette Laghi,21100,VA,36.00,2026-01-09T00:00:00.000,PRENOTA_SALUTE
43489204,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,227.04,2026-01-09T00:00:00.000,Tassa Auto
43489203,ABI03475,ING BANK N.V.,84507570152,Comune di Lodi,26900,LO,144.00,2026-01-09T00:00:00.000,mg_tari
43489202,BPMOIT22,BPER Banca S.p.A.,80008750178,Provincia di Brescia,25121,BS,44.00,2026-01-09T00:00:00.000,os_verbali_pp
43489183,CIPBITMM,Nexi,03622110132,ASST Lariana,22100,CO,36.00,2026-01-09T00:00:00.000,PRENOTA_SALUTE
43489182,BCITITMM,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,36.00,2026-01-09T00:00:00.000,TICKET_SANITARIO
43489181,ABI03069,Intesa Sanpaolo S.p.A,04114380167,ASST di Bergamo Est,24068,BG,35.10,2026-01-09T00:00:00.000,TICKET_SANITARIO
43489180,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,60.90,2026-01-09T00:00:00.000,ts_sanamm
43489179,ABI03069,Intesa Sanpaolo S.p.A,03340310154,Comune di Lesmo,20855,MB,29.40,2026-01-09T00:00:00.000,os_avv_cds
43489178,BCITITMM,Intesa Sanpaolo S.p.A,01629400191,ASST di Cremona,26100,CR,17.90,2026-01-09T00:00:00.000,PRENOTA_SALUTE
43489177,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,259.68,2026-01-09T00:00:00.000,Tassa Auto
43489176,BPMOIT22,BPER Banca S.p.A.,80008750178,Provincia di Brescia,25121,BS,44.00,2026-01-09T00:00:00.000,os_verbali_pp
43489175,ABI03069,Intesa Sanpaolo S.p.A,00625920137,Comune di Bregnano,22070,CO,303.10,2026-01-09T00:00:00.000,in_violazione_cds
43489174,PPAYITR1XXX,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.10,2026-01-09T00:00:00.000,pedaggi
43489173,ABI03069,Intesa Sanpaolo S.p.A,03340310154,Comune di Lesmo,20855,MB,29.40,2026-01-09T00:00:00.000,os_avv_cds
43489172,SATYLUL1,Satispay,09321970965,ASST Santi Paolo e Carlo,20142,MI,17.90,2026-01-09T00:00:00.000,TICKET_SANITARIO
43489171,WOLLNLB1,Worldpay BV,00233930130,Comune di Cantù,22063,CO,99.00,2026-01-09T00:00:00.000,mensascolastica
43489170,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.21,2026-01-09T00:00:00.000,solleciti
43489169,LB000484,Revolut Payments UAB,82001750130,Comune di Lurago D'erba,22040,CO,190.00,2026-01-09T00:00:00.000,pj_mensascolastica
43489300,ABI08530,BANCA D'ALBA SC,80018230153,Fondazione Irccs Istituto Nazionale Dei Tumori,20133,MI,250.00,2026-01-09T00:00:00.000,TICKET_SANITARIO
43489299,CIPBITMM,Nexi,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.73,2026-01-09T00:00:00.000,pedaggi
43489298,ABI03069,Intesa Sanpaolo S.p.A,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,40.20,2026-01-09T00:00:00.000,ATS321_VET_SCIA
43489297,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,627.36,2026-01-09T00:00:00.000,RL_LEGGE6899
43489296,BCITITMM,Intesa Sanpaolo S.p.A,00861770154,Comune di Cuggiono,20012,MI,400.00,2026-01-09T00:00:00.000,app_mensascolastica
43489295,ABI03069,Intesa Sanpaolo S.p.A,03775430980,ATS di Brescia,25124,BS,1897.61,2026-01-09T00:00:00.000,ATS326_ACC_ATTI
43489294,CIPBITMM,Nexi,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.59,2026-01-09T00:00:00.000,solleciti
43489293,ABI03069,Intesa Sanpaolo S.p.A,00846620177,Comune di Prevalle,25080,BS,37.40,2026-01-09T00:00:00.000,in_violazione_cds
43489292,ABI03069,Intesa Sanpaolo S.p.A,04114370168,ASST Papa Giovanni XXIII,24127,BG,236.00,2026-01-09T00:00:00.000,ASST718_AMB_LIB_SOL
43489291,ABI03069,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,35.00,2026-01-09T00:00:00.000,os_verbali_pp
43489290,MOONITMMXXX,MOONEY S.P.A.,92013170136,Provincia di Lecco,23900,LC,50.00,2026-01-09T00:00:00.000,esamiconducente
43489289,CIPBITMM,Nexi,04114370168,ASST Papa Giovanni XXIII,24127,BG,132.00,2026-01-09T00:00:00.000,TICKET_SANITARIO
43489288,ABI03069,Intesa Sanpaolo S.p.A,02481970206,ATS della Val Padana,46100,MN,509.98,2026-01-09T00:00:00.000,ATS327_SAN_ESE
