id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
44193023,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.82,2026-02-05T00:00:00.000,solleciti
44193022,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,586.54,2026-02-05T00:00:00.000,Tassa Auto
44193021,BCITITMM,Intesa Sanpaolo S.p.A,03510190121,ASST Valle Olona,21052,VA,115.85,2026-02-05T00:00:00.000,TICKET_SANITARIO
44193020,POSOIT22XXX,Banca Popolare di Sondrio,80050050154,Regione Lombardia,20124,MI,283.70,2026-02-05T00:00:00.000,Tassa Auto
44193019,WOLLNLB1,Worldpay BV,80050050154,Regione Lombardia,20124,MI,39.13,2026-02-05T00:00:00.000,Tassa Auto
44193018,BNLIITRR,Worldline,00623530136,Comune di Lecco,23900,LC,29.40,2026-02-05T00:00:00.000,mg_violazioni_cds
44193017,POSOIT22XXX,Banca Popolare di Sondrio,80050050154,Regione Lombardia,20124,MI,458.44,2026-02-05T00:00:00.000,Tassa Auto
44193016,SELBIT2B,Banca Sella S.p.A.,03622110132,ASST Lariana,22100,CO,26.20,2026-02-05T00:00:00.000,TICKET_SANITARIO
44193015,SELBIT2B,Banca Sella S.p.A.,80008750178,Provincia di Brescia,25121,BS,44.40,2026-02-05T00:00:00.000,os_verbali_pp
44193014,ABI03015,FinecoBank Banca Fineco S.p.A.,00761890177,Comune di Brescia,25121,BS,12.60,2026-02-05T00:00:00.000,ts_sanamm
44193013,ABI03069,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,5787.00,2026-02-05T00:00:00.000,ASST925_FATT_SCAT
44193012,POSOIT22XXX,Banca Popolare di Sondrio,80050050154,Regione Lombardia,20124,MI,296.11,2026-02-05T00:00:00.000,Tassa Auto
44193011,LB000484,Revolut Payments UAB,80050050154,Regione Lombardia,20124,MI,485.60,2026-02-05T00:00:00.000,RL_BIL_PAGOPAPOST
44193010,PPAYITR1XXX,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.90,2026-02-05T00:00:00.000,pedaggi
44193007,PPAYITR1XXX,Postepay,00670290162,Comune di Pagazzano,24040,BG,30.00,2026-02-05T00:00:00.000,app_mensaprimaria
44193005,CIPBITMM,Nexi,00351640172,Comune di Villa Carcina,25169,BS,124.40,2026-02-05T00:00:00.000,in_violazione_cds
44193004,PPAYITR1XXX,Postepay,00670290162,Comune di Pagazzano,24040,BG,30.00,2026-02-05T00:00:00.000,app_mensainfanzia
44193003,POSOIT22XXX,Banca Popolare di Sondrio,80050050154,Regione Lombardia,20124,MI,300.18,2026-02-05T00:00:00.000,Tassa Auto
44193002,MOONITMMXXX,MOONEY S.P.A.,80008750178,Provincia di Brescia,25121,BS,127.60,2026-02-05T00:00:00.000,os_verbali_pp
44193001,MOONITMMXXX,MOONEY S.P.A.,00283240125,Comune di Sesto Calende,21018,VA,20.00,2026-02-05T00:00:00.000,app_mensascolastica
44193000,BIC36019,American Express Payment Services,80050050154,Regione Lombardia,20124,MI,170.28,2026-02-05T00:00:00.000,Tassa Auto
