id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
44001003,CIPBITMM,Nexi,80008750178,Provincia di Brescia,25121,BS,35.90,2026-01-28T00:00:00.000,os_verbali_pp
44001002,ABI05034,Banco BPM S.p.A.,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,7.00,2026-01-28T00:00:00.000,ATS321_VET_SCIA
44001001,BCITITMM,Intesa Sanpaolo S.p.A,09320420962,ASST Nord Milano,20099,MI,25.40,2026-01-28T00:00:00.000,PRENOTA_SALUTE
44001000,CIPBITMM,Nexi,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,13.68,2026-01-28T00:00:00.000,solleciti
44000999,SATYLUL1,Satispay,80008750178,Provincia di Brescia,25121,BS,35.90,2026-01-28T00:00:00.000,os_verbali_pp
44000998,LB000484,Revolut Payments UAB,80005370137,Comune di Como,22100,CO,101.40,2026-01-28T00:00:00.000,meg_preavvisi_cds
44000997,ABI03069,Intesa Sanpaolo S.p.A,09319650967,ASST Ovest Milanese,20025,MI,36.00,2026-01-28T00:00:00.000,TICKET_SANITARIO
44000996,ABI02008,Unicredit S.p.A,00761890177,Comune di Brescia,25121,BS,123.58,2026-01-28T00:00:00.000,mensascolasticainfanzia
44000995,ABI02008,Unicredit S.p.A,05017630152,ARIA S.p.A.,20154,MI,416.00,2026-01-28T00:00:00.000,CURIT ricarica portafoglio
44000994,ABI02008,Unicredit S.p.A,05017630152,ARIA S.p.A.,20154,MI,926.00,2026-01-28T00:00:00.000,CURIT ricarica portafoglio
44000992,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.92,2026-01-28T00:00:00.000,solleciti
44000991,ABI36080,Admiral Pay IP S.r.l.,02481840201,ASST di Mantova,46100,MN,16.80,2026-01-28T00:00:00.000,TICKET_SANITARIO
44000974,CIPBITMM,Nexi,80008750178,Provincia di Brescia,25121,BS,35.90,2026-01-28T00:00:00.000,os_verbali_pp
44000973,ABI03015,FinecoBank Banca Fineco S.p.A.,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,25.00,2026-01-28T00:00:00.000,TICKET_SANITARIO
44000972,BPMOIT22,BPER Banca S.p.A.,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,20.00,2026-01-28T00:00:00.000,ASST926_CONC
44000971,MOONITMMXXX,MOONEY S.P.A.,09319650967,ASST Ovest Milanese,20025,MI,84.30,2026-01-28T00:00:00.000,TICKET_SANITARIO
44000970,ABI03069,Intesa Sanpaolo S.p.A,01566130157,Comune di Cogliate,20815,MB,50.00,2026-01-28T00:00:00.000,ufficiotecnico
44000969,ABI08440,BCC DI CARATE BRIANZA,00232910166,Comune di Dalmine,24044,BG,138.93,2026-01-28T00:00:00.000,mg_violazioni_cds
44000968,BPMOIT22,BPER Banca S.p.A.,80008750178,Provincia di Brescia,25121,BS,35.90,2026-01-28T00:00:00.000,os_verbali_pp
44000967,ABI01030,Banca Monte dei Paschi di Siena,02481840201,ASST di Mantova,46100,MN,17.90,2026-01-28T00:00:00.000,TICKET_SANITARIO
44000926,BIC36019,American Express Payment Services,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,17.90,2026-01-28T00:00:00.000,TICKET_SANITARIO
44000925,CIPBITMM,Nexi,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.59,2026-01-28T00:00:00.000,solleciti
44000924,LB000484,Revolut Payments UAB,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.59,2026-01-28T00:00:00.000,solleciti
44000923,LB000484,Revolut Payments UAB,00564460129,Comune di Vizzola Ticino,21010,VA,75.79,2026-01-28T00:00:00.000,in_violazione_cds
44000922,BIC36019,American Express Payment Services,09319650967,ASST Ovest Milanese,20025,MI,18.00,2026-01-28T00:00:00.000,TICKET_SANITARIO
44000921,PPAYITR1XXX,Postepay,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,25.40,2026-01-28T00:00:00.000,PRENOTA_SALUTE
44000920,LB000484,Revolut Payments UAB,80008750178,Provincia di Brescia,25121,BS,35.90,2026-01-28T00:00:00.000,os_verbali_pp
44000919,IFSPIT21,ICONTO srl,80050050154,Regione Lombardia,20124,MI,16.00,2026-01-28T00:00:00.000,MARCA_BOLLO_DIGITALE
44000918,ABI03069,Intesa Sanpaolo S.p.A,00828590158,Comune di San Donato Milanese,20097,MI,70.00,2026-01-28T00:00:00.000,TRIBTARI
44000917,WOLLNLB1,Worldpay BV,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,25.00,2026-01-28T00:00:00.000,PRENOTA_SALUTE
44000915,UNCRITMM,UniCredit S.p.A.,09319690963,ASST Fatebenefratelli Sacco,20157,MI,18.40,2026-01-28T00:00:00.000,PRENOTA_SALUTE
44001086,BPPIITRRXXX,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.82,2026-01-28T01:00:00.000,solleciti
44001085,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,102.00,2026-01-28T00:00:00.000,mg_tari
44001084,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,196.00,2026-01-28T00:00:00.000,mg_tari
44001083,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,95.00,2026-01-28T00:00:00.000,mg_tari
44001082,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,193.00,2026-01-28T00:00:00.000,mg_tari
44001081,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,129.00,2026-01-28T00:00:00.000,mg_tari
44001080,ABI36080,Admiral Pay IP S.r.l.,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,6.81,2026-01-28T00:00:00.000,sin_sollecito
44001079,BPMOIT22,BPER Banca S.p.A.,04114370168,ASST Papa Giovanni XXIII,24127,BG,27.84,2026-01-28T00:00:00.000,TICKET_SANITARIO
44001078,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,136.00,2026-01-28T00:00:00.000,mg_tari
44001077,ABI36080,Admiral Pay IP S.r.l.,80008750178,Provincia di Brescia,25121,BS,44.00,2026-01-28T00:00:00.000,os_verbali_pp
44001076,ABI03069,Intesa Sanpaolo S.p.A,81001550136,Comune di Arosio,22060,CO,120.00,2026-01-28T00:00:00.000,dirittisegreteria
44001075,ABI03069,Intesa Sanpaolo S.p.A,01217430154,Comune di Cernusco sul Naviglio,20063,MI,6060.00,2026-01-28T00:00:00.000,mg_canone_unico
44001074,ABI03069,Intesa Sanpaolo S.p.A,81001550136,Comune di Arosio,22060,CO,393.41,2026-01-28T00:00:00.000,contributocostruzione
44001073,BCITITMM,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.82,2026-01-28T00:00:00.000,solleciti
44001072,ABI03069,Intesa Sanpaolo S.p.A,00417080132,Comune di Olgiate Comasco,22077,CO,216.00,2026-01-28T00:00:00.000,sm_cu_mp
44001071,ABI03069,Intesa Sanpaolo S.p.A,91002210135,Comune di Bosisio Parini,23842,LC,37.40,2026-01-28T00:00:00.000,in_violazione_cds
44001070,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,166.11,2026-01-28T00:00:00.000,Tassa Auto
44001069,ABI03069,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,127.60,2026-01-28T00:00:00.000,os_verbali_pp
44001068,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,91.00,2026-01-28T00:00:00.000,mg_tari
44001067,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,121.00,2026-01-28T00:00:00.000,mg_tari
44001066,ABI03069,Intesa Sanpaolo S.p.A,00882960172,Comune di Vezza d'Oglio,25059,BS,108.55,2026-01-28T00:00:00.000,SERV_IDRO_RL
44001065,ABI03069,Intesa Sanpaolo S.p.A,00271270126,Comune di Induno Olona,21056,VA,103.00,2026-01-28T00:00:00.000,parascolastiche
44001064,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,145.00,2026-01-28T00:00:00.000,mg_tari
44001063,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,222.31,2026-01-28T00:00:00.000,Tassa Auto
44001062,ABI03069,Intesa Sanpaolo S.p.A,09320420962,ASST Nord Milano,20099,MI,22.50,2026-01-28T00:00:00.000,TICKET_SANITARIO
44001061,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,96.00,2026-01-28T00:00:00.000,mg_tari
44001060,ABI03069,Intesa Sanpaolo S.p.A,00323920199,Comune di Persico Dosimo,26043,CR,30.26,2026-01-28T00:00:00.000,sch_lucevotiva
44001059,ABI08575,BCC AGROBRESCIANO SOC. COOP.,00761890177,Comune di Brescia,25121,BS,34.20,2026-01-28T00:00:00.000,ts_sanamm
44001058,BCITITMM,Intesa Sanpaolo S.p.A,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,20.00,2026-01-28T00:00:00.000,ASST926_CONC
44001057,ABI36080,Admiral Pay IP S.r.l.,00761890177,Comune di Brescia,25121,BS,60.90,2026-01-28T00:00:00.000,ts_sanamm
44001056,ABI02008,Unicredit S.p.A,83503270155,Comune di Inzago,20065,MI,123.40,2026-01-28T00:00:00.000,in_violazione_cds
44001055,SATYLUL1,Satispay,80050050154,Regione Lombardia,20124,MI,147.70,2026-01-28T00:00:00.000,Tassa Auto
44001054,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,296.70,2026-01-28T00:00:00.000,Tassa Auto
44001053,ABI03069,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,35.90,2026-01-28T00:00:00.000,os_verbali_pp
44001052,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.21,2026-01-28T00:00:00.000,solleciti
44001051,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,111.00,2026-01-28T00:00:00.000,mg_tari
44001050,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,25095.60,2026-01-28T00:00:00.000,RL_LEGGE6899
44001049,BCITITMM,Intesa Sanpaolo S.p.A,00828590158,Comune di San Donato Milanese,20097,MI,16.52,2026-01-28T00:00:00.000,DEMVALBOLL
44001048,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,66.00,2026-01-28T00:00:00.000,mg_tari
44001047,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,98.00,2026-01-28T00:00:00.000,mg_tari
44001046,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,120.00,2026-01-28T00:00:00.000,mg_tari
44001045,BCITITMM,Intesa Sanpaolo S.p.A,05017630152,ARIA S.p.A.,20154,MI,250.00,2026-01-28T00:00:00.000,CENED ricarica portafoglio
44001044,SELBIT2B,Banca Sella S.p.A.,09320530968,ASST Gaetano Pini CTO,20122,MI,15.00,2026-01-28T00:00:00.000,ASST704_BANDI
44001043,BCITITMM,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,80.00,2026-01-28T00:00:00.000,TICKET_SANITARIO
44001042,ABI03069,Intesa Sanpaolo S.p.A,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,728.22,2026-01-28T00:00:00.000,ATS321_FAT_IMP
44001041,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,149.00,2026-01-28T00:00:00.000,mg_tari
44001040,SELBIT2B,Banca Sella S.p.A.,02481840201,ASST di Mantova,46100,MN,25.40,2026-01-28T00:00:00.000,TICKET_SANITARIO
44001039,BCITITMM,Intesa Sanpaolo S.p.A,09320530968,ASST Gaetano Pini CTO,20122,MI,11.60,2026-01-28T00:00:00.000,TICKET_SANITARIO
44001038,BCITITMM,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,98.00,2026-01-28T00:00:00.000,mg_tari
44001037,ABI03069,Intesa Sanpaolo S.p.A,09314320962,ASST della Brianza,20871,MB,418270.27,2026-01-28T00:00:00.000,ASST717_RICOV
44001036,ABI03069,Intesa Sanpaolo S.p.A,00613570134,Comune di Alzate Brianza,22040,CO,50.00,2026-01-28T00:00:00.000,dirsegnotifica
44001035,CIPBITMM,Nexi,84507570152,Comune di Lodi,26900,LO,241.00,2026-01-28T00:00:00.000,mg_tari
44001034,CIPBITMM,Nexi,83503270155,Comune di Inzago,20065,MI,135.20,2026-01-28T00:00:00.000,app_mensascolastica
44001033,ABI03069,Intesa Sanpaolo S.p.A,01217430154,Comune di Cernusco sul Naviglio,20063,MI,479.00,2026-01-28T00:00:00.000,mg_canone_unico
44001032,ABI03069,Intesa Sanpaolo S.p.A,00650920168,Comune di Osio Sotto,24046,BG,1348.00,2026-01-28T00:00:00.000,sm_cu_mp
44001031,ABI03069,Intesa Sanpaolo S.p.A,00828590158,Comune di San Donato Milanese,20097,MI,5238.00,2026-01-28T00:00:00.000,TRIBTARI
44001030,ABI03069,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,19292.52,2026-01-28T00:00:00.000,RL_LEGGE6899
44001029,ABI03069,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,100.00,2026-01-28T00:00:00.000,onerireflue
44001028,BPMOIT22,BPER Banca S.p.A.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,40.00,2026-01-28T00:00:00.000,TICKET_SANITARIO
44001027,BCITITMM,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,23.00,2026-01-28T00:00:00.000,mg_tari
44001026,CIPBITMM,Nexi,09320420962,ASST Nord Milano,20099,MI,25.00,2026-01-28T00:00:00.000,TICKET_SANITARIO
44001025,ABI03069,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,35.90,2026-01-28T00:00:00.000,os_verbali_pp
44001024,BPMOIT22,BPER Banca S.p.A.,04114370168,ASST Papa Giovanni XXIII,24127,BG,4.75,2026-01-28T00:00:00.000,TICKET_SANITARIO
44001023,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.82,2026-01-28T00:00:00.000,solleciti
44001022,ABI03069,Intesa Sanpaolo S.p.A,00869010173,Comune di Flero,25020,BS,3587.00,2026-01-28T00:00:00.000,sm_cu_mp
44001021,BCITITMM,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,160.87,2026-01-28T00:00:00.000,ts_sanamm
44001020,ABI36080,Admiral Pay IP S.r.l.,03510190121,ASST Valle Olona,21052,VA,30.00,2026-01-28T00:00:00.000,TICKET_SANITARIO
44001019,ABI03069,Intesa Sanpaolo S.p.A,83001710173,Comunità Montana di Valle Trompia,25063,BS,30.00,2026-01-28T00:00:00.000,sportellotelematico
44001018,SATYLUL1,Satispay,80050050154,Regione Lombardia,20124,MI,218.93,2026-01-28T00:00:00.000,Tassa Auto
44001017,ABI03069,Intesa Sanpaolo S.p.A,80024370167,Comune di Lallio,24040,BG,382.00,2026-01-28T00:00:00.000,sm_cu_mp
44001016,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,220.35,2026-01-28T00:00:00.000,Tassa Auto
44001015,BPMOIT22,BPER Banca S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.89,2026-01-28T00:00:00.000,solleciti
44001014,ABI03069,Intesa Sanpaolo S.p.A,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,96636.20,2026-01-28T00:00:00.000,ASST721_PREST_PRIV
44001013,ABI03069,Intesa Sanpaolo S.p.A,01217430154,Comune di Cernusco sul Naviglio,20063,MI,1126.00,2026-01-28T00:00:00.000,mg_canone_unico
44001012,ABI03069,Intesa Sanpaolo S.p.A,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,25416.66,2026-01-28T00:00:00.000,ASST721_PREST_PRIV
44001011,BPMOIT22,BPER Banca S.p.A.,04114370168,ASST Papa Giovanni XXIII,24127,BG,36.00,2026-01-28T00:00:00.000,TICKET_SANITARIO
44001010,PPAYITR1XXX,Postepay,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,22.50,2026-01-28T00:00:00.000,PRENOTA_SALUTE
44001009,ABI03069,Intesa Sanpaolo S.p.A,92013170136,Provincia di Lecco,23900,LC,30000.00,2026-01-28T00:00:00.000,dirittivari
44001008,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,259.48,2026-01-28T00:00:00.000,Tassa Auto
44001007,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.04,2026-01-28T00:00:00.000,solleciti
44001006,ABI03069,Intesa Sanpaolo S.p.A,00869010173,Comune di Flero,25020,BS,1709.00,2026-01-28T00:00:00.000,sm_cu_mp
44001005,ABI03069,Intesa Sanpaolo S.p.A,00624600136,Comune di Dolzago,23843,LC,4067.00,2026-01-28T00:00:00.000,sm_cu_mp
44001004,ABI03069,Intesa Sanpaolo S.p.A,00624600136,Comune di Dolzago,23843,LC,1024.00,2026-01-28T00:00:00.000,sm_cu_os
44001356,ABI36080,Admiral Pay IP S.r.l.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,10.14,2026-01-28T01:00:00.000,solleciti
44001355,ABI03069,Intesa Sanpaolo S.p.A,84507570152,Comune di Lodi,26900,LO,16.23,2026-01-28T01:00:00.000,servizicimiteriali
44001354,CIPBITMM,Nexi,92013170136,Provincia di Lecco,23900,LC,300.00,2026-01-28T01:00:00.000,utilizzomonastero
44001353,ABI03296,Banca Fideuram,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,22.50,2026-01-28T01:00:00.000,TICKET_SANITARIO
44001352,ABI08618,BCC DI LEZZENO - COMO,80050050154,Regione Lombardia,20124,MI,23.00,2026-01-28T01:00:00.000,Licenza di Pesca
44001350,ABI36080,Admiral Pay IP S.r.l.,80009700131,Comune di Campione d'Italia,22061,CO,29.40,2026-01-28T01:00:00.000,in_violazione_cds
44001349,ABI05034,Banco BPM S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,2026-01-28T01:00:00.000,solleciti
44001348,ABI08324,BANCA CENTROPADANA CRED. COOP.,84507570152,Comune di Lodi,26900,LO,120.00,2026-01-28T01:00:00.000,mg_tari
44001347,ABI03069,Intesa Sanpaolo S.p.A,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,3817.00,2026-01-28T01:00:00.000,ASST924_CONV
