id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
43896524,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,20.75,2026-01-24T00:00:00.000,Tassa Auto
43896523,ABI03062,Banca Mediolanum SpA,83003560154,Comune di Renate,20838,MB,18.20,2026-01-24T00:00:00.000,in_violazione_cds
43896522,CIPBITMM,Nexi,09323530965,ASST Rhodense,20024,MI,36.00,2026-01-24T00:00:00.000,TICKET_SANITARIO
43896521,BPMOIT22,BPER Banca S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.36,2026-01-24T00:00:00.000,solleciti
43896520,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,15.86,2026-01-24T00:00:00.000,solleciti
43896519,PPAYITR1XXX,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.82,2026-01-24T00:00:00.000,solleciti
43896518,ABI03475,ING BANK N.V.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.62,2026-01-24T00:00:00.000,solleciti
43896513,BPMOIT22,BPER Banca S.p.A.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,40.00,2026-01-24T00:00:00.000,TICKET_SANITARIO
43896511,BIC36019,American Express Payment Services,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,25.40,2026-01-24T00:00:00.000,TICKET_SANITARIO
43896509,PPAYITR1XXX,Postepay,00792720153,Comune di Garbagnate Milanese,20024,MI,29.40,2026-01-24T00:00:00.000,mg_violazioni_cds
43896508,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.59,2026-01-24T00:00:00.000,solleciti
43896507,POSOIT22XXX,Banca Popolare di Sondrio,85001870188,Comune di Vigevano,27029,PV,116.90,2026-01-24T00:00:00.000,ts_verbali_cds
43896448,WOLLNLB1,Worldpay BV,04114450168,ASST di Bergamo Ovest,24047,BG,18.00,2026-01-24T00:00:00.000,PRENOTA_SALUTE
43896447,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,12.99,2026-01-24T00:00:00.000,solleciti
43896446,ABI05156,Banca di Piacenza soc. coop. per azioni,84507570152,Comune di Lodi,26900,LO,59.00,2026-01-24T00:00:00.000,mg_tari
43896547,CIPBITMM,Nexi,00623530136,Comune di Lecco,23900,LC,68.30,2026-01-24T00:00:00.000,mg_violazioni_cds
43896546,ABI03069,Intesa Sanpaolo S.p.A,80005370137,Comune di Como,22100,CO,60.90,2026-01-24T00:00:00.000,meg_violazioni_cds
43896545,BCITITMM,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,98.49,2026-01-24T00:00:00.000,ts_sanamm
43896544,ABI03062,Banca Mediolanum SpA,00297960197,Comune di Cremona,26100,CR,66.60,2026-01-24T00:00:00.000,is_violazioni_cds
43896543,BCITITMM,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,16.84,2026-01-24T00:00:00.000,solleciti
43896542,BPMOIT22,BPER Banca S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.59,2026-01-24T00:00:00.000,solleciti
43896541,BPMOIT22,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,34.40,2026-01-24T00:00:00.000,ts_sanamm
43896540,ABI03032,Credito Emiliano SpA.,80001070202,Provincia di Mantova,46100,MN,38.40,2026-01-24T00:00:00.000,is_vcds_tutti
43896539,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,29.40,2026-01-24T00:00:00.000,ts_sanamm
43896538,ABI03032,Credito Emiliano SpA.,80001070202,Provincia di Mantova,46100,MN,38.40,2026-01-24T00:00:00.000,is_vcds_tutti
43896537,WOLLNLB1,Worldpay BV,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,11.60,2026-01-24T00:00:00.000,PRENOTA_SALUTE
43896536,WOLLNLB1,Worldpay BV,00761890177,Comune di Brescia,25121,BS,121.10,2026-01-24T00:00:00.000,violazionecodicestrada
43896535,MOONITMMXXX,MOONEY S.P.A.,03029240151,Comune di Trezzano Sul Naviglio,20090,MI,115.80,2026-01-24T00:00:00.000,app_mensascolastica
43896534,BCITITMM,Intesa Sanpaolo S.p.A,00283240125,Comune di Sesto Calende,21018,VA,50.00,2026-01-24T00:00:00.000,app_mensascolastica
43896533,MOONITMMXXX,MOONEY S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.30,2026-01-24T00:00:00.000,pedaggi
43896532,ABI01030,Banca Monte dei Paschi di Siena,00761890177,Comune di Brescia,25121,BS,126.10,2026-01-24T00:00:00.000,ts_sanamm
43896531,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,02030880153,Comune di Monza,20900,MI,1675.00,2026-01-24T00:00:00.000,fitti_pat
43896530,CIPBITMM,Nexi,80005370137,Comune di Como,22100,CO,29.40,2026-01-24T00:00:00.000,meg_violazioni_cds
43896529,SATYLUL1,Satispay,80050050154,Regione Lombardia,20124,MI,302.12,2026-01-24T00:00:00.000,Tassa Auto
43896528,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,13.68,2026-01-24T00:00:00.000,solleciti
43896527,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.59,2026-01-24T00:00:00.000,solleciti
43896526,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,155.99,2026-01-24T00:00:00.000,Tassa Auto
43896525,ABI03385,Isy Bank S.p.A.,09322180960,ASST di Lodi,26900,LO,25.00,2026-01-24T00:00:00.000,TICKET_SANITARIO
43896962,BPMOIT22,BPER Banca S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.26,2026-01-24T01:00:00.000,solleciti
43896961,BCITITMM,Intesa Sanpaolo S.p.A,03510050127,ASST Dei Sette Laghi,21100,VA,36.00,2026-01-24T01:00:00.000,TICKET_SANITARIO
43896960,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,20.99,2026-01-24T01:00:00.000,Tassa Auto
43896947,MOONITMMXXX,MOONEY S.P.A.,80050050154,Regione Lombardia,20124,MI,400.59,2026-01-24T01:00:00.000,Tassa Auto
43896946,SATYLUL1,Satispay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,1.80,2026-01-24T01:00:00.000,pedaggi
43896757,CIPBITMM,Nexi,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.98,2026-01-24T01:00:00.000,solleciti
43896754,BCITITMM,Intesa Sanpaolo S.p.A,00801220153,Comune di Bollate,20021,MI,298.00,2026-01-24T01:00:00.000,mg_violazioni_cds
43896556,ABI08430,CASSA RURALE ED ARTIGIANA DI CANTU' BCC SOC. COOP.,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,36.00,2026-01-24T01:00:00.000,TICKET_SANITARIO
43896552,ABI03062,Banca Mediolanum SpA,80005370137,Comune di Como,22100,CO,51.40,2026-01-24T01:00:00.000,meg_preavvisi_cds
43896551,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.62,2026-01-24T01:00:00.000,solleciti
43896550,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.21,2026-01-24T01:00:00.000,solleciti
43896549,SELBIT2B,Banca Sella S.p.A.,03775110988,ASST Degli Spedali Civili di Brescia,25123,BS,36.00,2026-01-24T01:00:00.000,TICKET_SANITARIO
43896548,BPPIITRRXXX,Poste Italiane S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,1.80,2026-01-24T01:00:00.000,pedaggi
43896999,ABI03069,Intesa Sanpaolo S.p.A,00186490181,Comune di Voghera,27058,PV,172.82,2026-01-24T01:00:00.000,in_violazione_cds
43896998,LB000484,Revolut Payments UAB,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,14.05,2026-01-24T01:00:00.000,sin_sollecito
43896992,PPAYITR1XXX,Postepay,00861770154,Comune di Cuggiono,20012,MI,200.00,2026-01-24T01:00:00.000,app_mensascolastica
43896991,BCITITMM,Intesa Sanpaolo S.p.A,01063800153,Comune di Giussano,20833,MB,327.27,2026-01-24T01:00:00.000,nido
43896982,BCITITMM,Intesa Sanpaolo S.p.A,00566690137,Comune di Oggiono,23848,LC,29.40,2026-01-24T01:00:00.000,in_violazione_cds
43896981,ABI03385,Isy Bank S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,9.77,2026-01-24T01:00:00.000,solleciti
43897026,ABI03069,Intesa Sanpaolo S.p.A,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,501.36,2026-01-24T02:00:00.000,ATS321_DIFF
43897025,ABI03069,Intesa Sanpaolo S.p.A,87003290159,Comune di Arcore,20862,MB,192.00,2026-01-24T02:00:00.000,concorsocdi
43897024,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.04,2026-01-24T02:00:00.000,solleciti
