id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
45143142,ABI02008,UNICREDIT,00350520177,Comune di Concesio,25062,BS,1004.00,2026-03-10T09:00:00.000,DEFAULT
45143077,BPPIITRRXXX,Poste Italiane S.p.A.,08911820960,Citta' Metropolitana di Milano,20122,MI,217.67,2026-03-10T09:00:00.000,DEFAULT
45142882,ABI02008,UNICREDIT,80034840167,Comune di Bergamo,24122,BG,68.10,2026-03-10T09:00:00.000,DEFAULT
45142850,ABI02008,UNICREDIT,83005620154,Comune di Limbiate,20812,MB,209.95,2026-03-10T09:00:00.000,DEFAULT
45142684,ABI02008,UNICREDIT,08911820960,Citta' Metropolitana di Milano,20122,MI,596.97,2026-03-10T09:00:00.000,DEFAULT
45142672,ABI02008,UNICREDIT,08911820960,Citta' Metropolitana di Milano,20122,MI,132.90,2026-03-10T09:00:00.000,DEFAULT
45142604,ABI02008,UNICREDIT,00324130194,Comune di Vescovato,26039,CR,58.00,2026-03-10T09:00:00.000,DEFAULT
45142530,ABI02008,UNICREDIT,00350520177,Comune di Concesio,25062,BS,5145.60,2026-03-10T09:00:00.000,DEFAULT
45142478,ABI02008,UNICREDIT,83005620154,Comune di Limbiate,20812,MB,209.95,2026-03-10T09:00:00.000,DEFAULT
45142444,ABI02008,UNICREDIT,00297960197,Comune di Cremona,26100,CR,16.00,2026-03-10T09:00:00.000,DEFAULT
45106755,WOLLNLB1,Worldpay BV,03510190121,ASST Valle Olona,21052,VA,25.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106723,BCITITMM,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,25.65,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106694,CIPBITMM,Nexi,03775660982,ASST del Garda,25015,BS,25.40,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106668,BCITITMM,Intesa Sanpaolo S.p.A,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,25.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106648,CIPBITMM,Nexi,03622120131,ASST di Lecco,23900,LC,28.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106635,WOLLNLB1,Worldpay BV,09315660960,ASST Grande Ospedale Metropolitano Niguarda,20162,MI,25.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106629,ABI03015,FinecoBank Banca Fineco S.p.A.,09319690963,ASST Fatebenefratelli Sacco,20157,MI,25.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106609,PPAYITR1XXX,Postepay,04114450168,ASST di Bergamo Ovest,24047,BG,30.50,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106603,BAPPIT21,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,82.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106576,BCITITMM,Intesa Sanpaolo S.p.A,00303490189,Fondazione IRCCS Policlinico S.Matteo,27100,PV,35.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106545,ABI03475,ING BANK N.V.,09319690963,ASST Fatebenefratelli Sacco,20157,MI,25.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106520,ABI01030,Banca Monte dei Paschi di Siena,09319690963,ASST Fatebenefratelli Sacco,20157,MI,25.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106512,BAPPIT21,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,102.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106510,BAPPIT21,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,112.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106506,BAPPIT21,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,36.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106503,BAPPIT21,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,102.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106492,BCITITMM,Intesa Sanpaolo S.p.A,03622110132,ASST Lariana,22100,CO,36.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106456,ABI02008,Unicredit S.p.A,09319690963,ASST Fatebenefratelli Sacco,20157,MI,25.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106426,BCITITMM,Intesa Sanpaolo S.p.A,09319690963,ASST Fatebenefratelli Sacco,20157,MI,144.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106421,BAPPIT21,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,112.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106414,CIPBITMM,Nexi,09323530965,ASST Rhodense,20024,MI,25.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106409,BAPPIT21,Banca Popolare di Milano SpA,09323530965,ASST Rhodense,20024,MI,36.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
45106395,SELBIT2B,Banca Sella S.p.A.,09320650964,ASST Melegnano e della Martesana,20070,MI,25.00,2026-03-10T08:00:00.000,TICKET_SANITARIO
