id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
44564326,ABI03062,Banca Mediolanum SpA,00451300172,Comune di Iseo,25049,BS,55.00,2026-02-18T00:00:00.000,impostasoggiorno
44564325,CIPBITMM,Nexi,00988090148,ASST della Valtellina e dell'Alto Lario,23100,SO,26.20,2026-02-18T00:00:00.000,TICKET_SANITARIO
44564324,POSOIT22XXX,Banca Popolare di Sondrio,00109390146,Comune di Poggiridenti,23020,SO,66.90,2026-02-18T00:00:00.000,SDI_MSC
44564323,BCITITMM,Intesa Sanpaolo S.p.A,09319690963,ASST Fatebenefratelli Sacco,20157,MI,17.90,2026-02-18T00:00:00.000,PRENOTA_SALUTE
44564322,CIPBITMM,Nexi,00635680176,Comune di Capriolo,25031,BS,50.00,2026-02-18T00:00:00.000,pj_mensascolastica
44564321,LB000484,Revolut Payments UAB,00761890177,Comune di Brescia,25121,BS,29.40,2026-02-18T00:00:00.000,ts_sanamm
44564320,LB000484,Revolut Payments UAB,00761890177,Comune di Brescia,25121,BS,29.40,2026-02-18T00:00:00.000,ts_sanamm
44564319,WOLLNLB1,Worldpay BV,00297960197,Comune di Cremona,26100,CR,100.00,2026-02-18T00:00:00.000,app_retta_primaria
44564318,CIPBITMM,Nexi,05017630152,ARIA S.p.A.,20154,MI,30.00,2026-02-18T00:00:00.000,CENED ricarica portafoglio
44564317,ABI03385,Isy Bank S.p.A.,09321970965,ASST Santi Paolo e Carlo,20142,MI,36.00,2026-02-18T00:00:00.000,TICKET_SANITARIO
44564316,CIPBITMM,Nexi,03622110132,ASST Lariana,22100,CO,17.90,2026-02-18T00:00:00.000,TICKET_SANITARIO
44564315,MOONITMMXXX,MOONEY S.P.A.,84503930152,Comune di Sant'Angelo Lodigiano,26866,LO,108.00,2026-02-18T00:00:00.000,nv_mensascolastica
44564314,SATYLUL1,Satispay,00761890177,Comune di Brescia,25121,BS,29.40,2026-02-18T00:00:00.000,ts_sanamm
44564313,CIPBITMM,Nexi,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.27,2026-02-18T00:00:00.000,solleciti
44564312,ABI01030,Banca Monte dei Paschi di Siena,80008750178,Provincia di Brescia,25121,BS,45.90,2026-02-18T00:00:00.000,os_verbali_pp
44564310,CIPBITMM,Nexi,09322180960,ASST di Lodi,26900,LO,36.00,2026-02-18T00:00:00.000,TICKET_SANITARIO
44564309,POSOIT22XXX,Banca Popolare di Sondrio,00548170133,Comune di Ballabio,23811,LC,52.00,2026-02-18T00:00:00.000,dirittisegreteria
44564308,ABI03069,Intesa Sanpaolo S.p.A,02481840201,ASST di Mantova,46100,MN,36.00,2026-02-18T00:00:00.000,TICKET_SANITARIO
44564307,ABI03069,Intesa Sanpaolo S.p.A,02481840201,ASST di Mantova,46100,MN,33.00,2026-02-18T00:00:00.000,TICKET_SANITARIO
44564306,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,03510190121,ASST Valle Olona,21052,VA,18.00,2026-02-18T00:00:00.000,TICKET_SANITARIO
44564305,SATYLUL1,Satispay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.59,2026-02-18T00:00:00.000,solleciti
44564304,ABI03075,Banca Generali S.p.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.21,2026-02-18T00:00:00.000,solleciti
44564303,ABI08676,BCC DEL GARDA,00761890177,Comune di Brescia,25121,BS,33.90,2026-02-18T00:00:00.000,ts_sanamm
44564301,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,49.03,2026-02-18T00:00:00.000,Tassa Auto
44564288,ABI03069,Intesa Sanpaolo S.p.A,09319650967,ASST Ovest Milanese,20025,MI,36.00,2026-02-18T00:00:00.000,TICKET_SANITARIO
44564287,SELBIT2B,Banca Sella S.p.A.,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,17.90,2026-02-18T00:00:00.000,TICKET_SANITARIO
44564286,CIPBITMM,Nexi,03510190121,ASST Valle Olona,21052,VA,17.90,2026-02-18T00:00:00.000,TICKET_SANITARIO
44564285,WOLLNLB1,Worldpay BV,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.59,2026-02-18T00:00:00.000,solleciti
44564284,SATYLUL1,Satispay,09323530965,ASST Rhodense,20024,MI,25.00,2026-02-18T00:00:00.000,TICKET_SANITARIO
44564283,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,8.21,2026-02-18T00:00:00.000,solleciti
44564282,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,111.49,2026-02-18T00:00:00.000,mensascolasticaprimaria
44564281,ABI08530,BANCA D'ALBA SC,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,3.83,2026-02-18T00:00:00.000,solleciti
44564280,SATYLUL1,Satispay,09321970965,ASST Santi Paolo e Carlo,20142,MI,3.80,2026-02-18T00:00:00.000,TICKET_SANITARIO
44564279,ABI03069,Intesa Sanpaolo S.p.A,00761890177,Comune di Brescia,25121,BS,148.43,2026-02-18T00:00:00.000,mensascolasticaprimaria
44564277,ABI03069,Intesa Sanpaolo S.p.A,03510190121,ASST Valle Olona,21052,VA,28.20,2026-02-18T00:00:00.000,TICKET_SANITARIO
44564375,PPAYITR1XXX,Postepay,80008750178,Provincia di Brescia,25121,BS,57.00,2026-02-18T01:00:00.000,os_verbali_pp
44564374,PPAYITR1XXX,Postepay,00761890177,Comune di Brescia,25121,BS,29.40,2026-02-18T01:00:00.000,ts_sanamm
44564373,PPAYITR1XXX,Postepay,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.72,2026-02-18T01:00:00.000,solleciti
44564372,ABI03296,Banca Fideuram,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,5.68,2026-02-18T00:00:00.000,solleciti
44564371,ABI03296,Banca Fideuram,00232910166,Comune di Dalmine,24044,BG,439.64,2026-02-18T00:00:00.000,sscdd
44564370,ABI03296,Banca Fideuram,04114450168,ASST di Bergamo Ovest,24047,BG,1178.00,2026-02-18T00:00:00.000,ASST719_FATT
44564369,SELBIT2B,Banca Sella S.p.A.,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,5.00,2026-02-18T00:00:00.000,ASST925_DONAZ
44564368,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,29.40,2026-02-18T00:00:00.000,ts_sanamm
44564367,UNCRITMM,UniCredit S.p.A.,80005370137,Comune di Como,22100,CO,101.40,2026-02-18T00:00:00.000,meg_preavvisi_cds
