id,psp_id,psp_desc,ente_cf,ente_desc,ente_cap,ente_prov,pag_importo,pag_data,tipo_dovuto
43543600,ABI03062,Banca Mediolanum SpA,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.82,2026-01-10T00:00:00.000,solleciti
43543599,BPMOIT22,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,29.40,2026-01-10T00:00:00.000,ts_sanamm
43543598,SELBIT2B,Banca Sella S.p.A.,04724150968,Fondazione IRCCS Ca Granda Ospedale Maggiore Policlinico,20122,MI,25.40,2026-01-10T00:00:00.000,TICKET_SANITARIO
43543597,CIPBITMM,Nexi,00296180185,Comune di Pavia,27100,PV,100.00,2026-01-10T00:00:00.000,REFEZ
43543596,BCITITMM,Intesa Sanpaolo S.p.A,12698710964,Fondazione IRCCS San Gerardo dei Tintori di Monza,20900,MB,20.00,2026-01-10T00:00:00.000,ASST926_CONC
43543595,CIPBITMM,Nexi,09320650964,ASST Melegnano e della Martesana,20070,MI,36.00,2026-01-10T00:00:00.000,TICKET_SANITARIO
43543594,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,59.34,2026-01-10T00:00:00.000,Tassa Auto
43543593,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,33.66,2026-01-10T00:00:00.000,Tassa Auto
43543590,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,61.91,2026-01-10T00:00:00.000,Tassa Auto
43543589,CIPBITMM,Nexi,80002130195,Provincia di Cremona,26100,CR,37.40,2026-01-10T00:00:00.000,mun_violazioni_cds
43543588,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,152.22,2026-01-10T00:00:00.000,Tassa Auto
43543587,ABI36772,HYPE S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,4.59,2026-01-10T00:00:00.000,solleciti
43543586,WOLLNLB1,Worldpay BV,09321970965,ASST Santi Paolo e Carlo,20142,MI,36.00,2026-01-10T00:00:00.000,PRENOTA_SALUTE
43543585,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,199.51,2026-01-10T00:00:00.000,RL_BIL_PAGOPAPOST
43543584,CIPBITMM,Nexi,80050050154,Regione Lombardia,20124,MI,126.42,2026-01-10T00:00:00.000,Tassa Auto
43543583,BPMOIT22,BPER Banca S.p.A.,00761890177,Comune di Brescia,25121,BS,112.80,2026-01-10T00:00:00.000,mensascolasticainfanzia
43543582,MOONITMMXXX,MOONEY S.P.A.,00233930130,Comune di Cantù,22063,CO,136.00,2026-01-10T00:00:00.000,mg_rifiuti_ap
43543581,PPAYITR1XXX,Postepay,82000950160,Comune di Bonate Sopra,24040,BG,208.64,2026-01-10T00:00:00.000,in_violazione_cds
43543564,BCITITMM,Intesa Sanpaolo S.p.A,05017630152,ARIA S.p.A.,20154,MI,250.00,2026-01-10T00:00:00.000,CENED ricarica portafoglio
43543563,WOLLNLB1,Worldpay BV,00761890177,Comune di Brescia,25121,BS,144.82,2026-01-10T00:00:00.000,retteasilinido
43543562,ABI03069,Intesa Sanpaolo S.p.A,00250810124,Comune di Arcisate,21051,VA,29.40,2026-01-10T00:00:00.000,in_violazione_cds
43543561,CIPBITMM,Nexi,00549440139,Comune di Vertemate con Minoprio,22070,CO,70.00,2026-01-10T00:00:00.000,app_mensascolastica
43543560,CIPBITMM,Nexi,00549440139,Comune di Vertemate con Minoprio,22070,CO,70.00,2026-01-10T00:00:00.000,app_mensascolastica
43543552,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.82,2026-01-10T00:00:00.000,solleciti
43543638,ABI03069,Intesa Sanpaolo S.p.A,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,28.44,2026-01-10T00:00:00.000,ATS321_DIFF
43543627,MOONITMMXXX,MOONEY S.P.A.,00761890177,Comune di Brescia,25121,BS,29.40,2026-01-10T00:00:00.000,ts_sanamm
43543626,CIPBITMM,Nexi,01629400191,ASST di Cremona,26100,CR,5.50,2026-01-10T00:00:00.000,TICKET_SANITARIO
43543625,BPMOIT22,BPER Banca S.p.A.,00297960197,Comune di Cremona,26100,CR,100.00,2026-01-10T00:00:00.000,app_retta
43543624,CIPBITMM,Nexi,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,3.83,2026-01-10T00:00:00.000,solleciti
43543623,BNLIITRR,Worldline,00761890177,Comune di Brescia,25121,BS,44.40,2026-01-10T00:00:00.000,ts_sanamm
43543621,ABI03069,Intesa Sanpaolo S.p.A,80025650161,Comune di Urgnano,24059,BG,57.00,2026-01-10T00:00:00.000,dt_nido
43543620,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,00297960197,Comune di Cremona,26100,CR,456.03,2026-01-10T00:00:00.000,app_retta_nido
43543619,CIPBITMM,Nexi,00453990178,Comune di Bagnolo Mella,25021,BS,46.35,2026-01-10T00:00:00.000,dt_mensascolastica
43543618,ABI03069,Intesa Sanpaolo S.p.A,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,6.82,2026-01-10T00:00:00.000,solleciti
43543617,ABI03069,Intesa Sanpaolo S.p.A,80025650161,Comune di Urgnano,24059,BG,120.00,2026-01-10T00:00:00.000,dt_nido
43543616,BPMOIT22,BPER Banca S.p.A.,00632150173,Comune di Rodengo Saiano,25050,BS,124.88,2026-01-10T00:00:00.000,pj_pastidomicilio
43543615,ABI03069,Intesa Sanpaolo S.p.A,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,209.79,2026-01-10T00:00:00.000,ATS321_FAT_IMP
43543614,ABI03069,Intesa Sanpaolo S.p.A,00772070157,Milano Serravalle - Milano Tangenziali S.P.A.,20057,MI,6.35,2026-01-10T00:00:00.000,sin_sollecito
43543613,ABI36772,HYPE S.P.A.,08558150150,Autostrada Pedemontana Lombarda Spa,20159,MI,7.04,2026-01-10T00:00:00.000,solleciti
43543612,ABI03069,Intesa Sanpaolo S.p.A,80025650161,Comune di Urgnano,24059,BG,488.00,2026-01-10T00:00:00.000,dt_nido
43543611,CRPPIT2PXXX,Crédit Agricole Cariparma S.p.A.,80050050154,Regione Lombardia,20124,MI,220.33,2026-01-10T00:00:00.000,RL_BIL_PAGOPAPOST
43543610,CIPBITMM,Nexi,01629400191,ASST di Cremona,26100,CR,36.00,2026-01-10T00:00:00.000,TICKET_SANITARIO
43543609,BCITITMM,Intesa Sanpaolo S.p.A,80050050154,Regione Lombardia,20124,MI,189.05,2026-01-10T00:00:00.000,Tassa Auto
43543608,SATYLUL1,Satispay,93017450128,Comunità Montana Valli del Verbano,21016,VA,50.51,2026-01-10T00:00:00.000,rifiutiverdi
43543607,CIPBITMM,Nexi,02030880153,Comune di Monza,20900,MI,150.00,2026-01-10T00:00:00.000,pd_mensascolastica
43543606,BCITITMM,Intesa Sanpaolo S.p.A,09321970965,ASST Santi Paolo e Carlo,20142,MI,25.00,2026-01-10T00:00:00.000,TICKET_SANITARIO
43543605,CIPBITMM,Nexi,00903350171,Comune di Berzo Inferiore,25040,BS,48.50,2026-01-10T00:00:00.000,MENSA_RL
43543604,ABI03069,Intesa Sanpaolo S.p.A,09319650967,ASST Ovest Milanese,20025,MI,2767.00,2026-01-10T00:00:00.000,ASST705_RIC_CONS_CONV
43543603,ABI03069,Intesa Sanpaolo S.p.A,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,1048.96,2026-01-10T00:00:00.000,ATS321_UNICA
43543602,ABI03069,Intesa Sanpaolo S.p.A,09320520969,ATS della Citta' Metropolitana di Milano,20122,MI,2278.20,2026-01-10T00:00:00.000,ATS321_SAN_LAV
43543601,ABI08575,BCC AGROBRESCIANO SOC. COOP.,80008750178,Provincia di Brescia,25121,BS,35.90,2026-01-10T00:00:00.000,os_verbali_pp
43543751,UNCRITMM,UniCredit S.p.A.,09323530965,ASST Rhodense,20024,MI,30.50,2026-01-10T01:00:00.000,PRENOTA_SALUTE
43543749,ABI03069,Intesa Sanpaolo S.p.A,80008750178,Provincia di Brescia,25121,BS,44.00,2026-01-10T01:00:00.000,os_verbali_pp
43543748,LB000484,Revolut Payments UAB,00761890177,Comune di Brescia,25121,BS,231.00,2026-01-10T01:00:00.000,ts_sanamm
43543747,CIPBITMM,Nexi,00761890177,Comune di Brescia,25121,BS,60.90,2026-01-10T01:00:00.000,violazionecodicestrada
